# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-08-24T00:23:01
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
49031,977,32,-139,-35,57,-177
49032,971,14,-155,-35,34,-139
49033,978,-10,-152,-25,23,-112
49034,988,-39,-143,-7,9,-97
49035,990,-58,-160,30,-14,-96
49036,984,-76,-197,47,-26,-105
49037,976,-74,-193,53,-28,-115
49038,997,-71,-203,57,-28,-126
49039,1005,-74,-221,51,-23,-135
49040,1010,-80,-215,36,-17,-147
49041,1007,-99,-222,12,-9,-161
49042,992,-79,-211,10,0,-180
49043,986,-47,-196,16,6,-191
49044,991,-22,-191,10,7,-185
49045,982,-11,-185,-4,8,-173
49046,977,-29,-180,-30,6,-156
49047,975,-47,-169,-33,3,-145
49048,972,-19,-153,-15,-5,-146
49049,975,3,-166,-3,-20,-138
49050,978,25,-156,-2,-33,-117
49051,982,38,-168,-7,-44,-86
49052,985,24,-184,-1,-46,-53
49053,984,20,-192,-1,-43,-25
49054,990,-8,-205,-11,-39,-4
49055,995,-30,-223,-25,-32,8
49056,1004,-32,-198,-22,-25,11
49057,1002,-36,-213,-15,-21,11
49058,1006,-40,-219,-17,-14,11
49059,999,-40,-200,-23,-5,14
49060,992,-60,-181,-31,-3,9
49061,985,-48,-178,-36,-9,0
49062,985,-20,-203,-37,-13,-9
49063,989,-19,-192,-42,-13,-8
49064,993,-13,-192,-57,-14,0
49065,980,-29,-191,-65,-14,7
49066,979,-26,-175,-60,-14,11
49067,986,-25,-167,-49,-21,17
49068,984,-16,-181,-47,-25,22
49069,981,-27,-180,-46,-25,28
49070,989,-27,-175,-49,-26,34
49071,978,-30,-175,-49,-30,40
49072,985,-21,-174,-47,-31,45
49073,970,-39,-176,-51,-34,53
49074,951,3,-135,-63,-36,73
49075,994,-37,-89,-131,-74,137
49076,1057,-86,-248,-217,-105,131
49077,1003,-67,-285,-203,-77,67
49078,972,-5,-244,-133,-36,37
49079,966,4,-208,-67,-2,52
49080,1019,-19,-178,-73,7,84
49081,1014,-72,-181,-105,0,93
49082,1004,-85,-170,-116,-9,72
49083,998,-69,-177,-86,-21,40
49084,997,-41,-210,-47,-25,23
49085,1009,-21,-222,-37,-17,26
49086,1001,-40,-205,-60,-7,37
49087,1004,-51,-204,-83,-4,40
49088,984,-55,-207,-84,-4,40
49089,925,0,-171,-73,2,46
49090,993,-44,-125,-125,-30,74
49091,1017,-68,-236,-166,-56,59
49092,1031,-64,-223,-150,-43,28
49093,965,-32,-226,-95,-19,13
49094,988,-8,-172,-38,1,18
49095,990,-38,-169,-22,3,36
49096,996,-69,-156,-33,-6,39
49097,1000,-63,-163,-40,-24,27
49098,972,-34,-172,-23,-33,14
49099,958,-33,-136,-18,-44,32
49100,1003,-53,-150,-47,-72,42
49101,1004,-48,-203,-66,-84,28
49102,1017,-45,-216,-56,-71,18
49103,1006,-39,-223,-25,-58,14
49104,987,-16,-208,0,-45,24
49105,989,-5,-193,-4,-41,45
49106,1002,-11,-199,-33,-48,58
49107,991,-28,-192,-51,-56,67
49108,993,-30,-210,-49,-61,72
49109,982,-38,-205,-35,-62,70
49110,993,-58,-197,-16,-57,67
49111,989,-74,-175,-14,-55,66
49112,991,-67,-164,-11,-59,52
49113,1015,-20,-184,-9,-67,49
49114,1000,-22,-195,-4,-72,51
49115,1011,-26,-208,14,-69,60
49116,983,-22,-204,16,-61,71
49117,990,-1,-219,16,-56,83
49118,992,-40,-207,-6,-46,102
49119,999,-47,-194,-26,-44,105
49120,998,-51,-212,-16,-47,97
49121,999,-66,-226,-6,-43,86
49122,996,-65,-226,0,-34,77
49123,989,-69,-215,0,-25,67
49124,985,-76,-201,0,-23,55
49125,988,-77,-204,2,-28,36
49126,982,-61,-212,2,-32,18
49127,983,-56,-225,0,-30,10
49128,987,-45,-226,-11,-21,5
49129,987,-56,-219,-21,-9,2
49130,986,-43,-220,-25,-3,1
49131,984,-52,-201,-26,0,4
49132,984,-60,-191,-24,1,0
49133,995,-69,-189,-19,-1,-5
49134,988,-61,-196,-10,-7,-16
49135,990,-67,-204,-1,-6,-22
49136,990,-66,-197,0,-4,-28
49137,991,-53,-186,0,-7,-34
49138,974,-42,-195,1,-8,-37
49139,987,-43,-200,4,-9,-34
49140,997,-49,-183,5,-8,-34
49141,994,-58,-189,3,-9,-36
49142,983,-52,-198,-4,-11,-39
49143,977,-42,-193,-4,-15,-39
49144,977,-54,-205,-4,-16,-39
49145,1002,-61,-203,-14,-18,-43
49146,1010,-55,-214,-32,-18,-50
49147,991,-21,-228,-37,-15,-63
49148,986,-33,-207,-23,-7,-63
49149,988,-27,-206,-14,1,-60
49150,972,-11,-194,-14,2,-54
49151,970,-18,-202,-11,1,-45
49152,987,-20,-182,-7,5,-35
49153,988,-17,-190,-7,4,-28
49154,977,-14,-199,-3,0,-22
49155,994,-22,-198,6,-2,-18
49156,994,-42,-182,14,-4,-15
49157,992,-39,-187,11,-10,-18
49158,986,-50,-195,10,-12,-21
49159,995,-33,-192,4,-14,-25
49160,995,-47,-193,0,-14,-25
49161,1000,-38,-193,-11,-16,-27
49162,992,-35,-205,-22,-9,-29
49163,977,-49,-195,-20,-5,-28
49164,989,-37,-196,-21,-2,-28
49165,984,-18,-190,-27,-5,-30
49166,993,-33,-192,-36,-12,-28
49167,981,-17,-196,-54,-16,-27
49168,959,-31,-212,-57,-15,-27
49169,983,-18,-201,-55,-12,-23
49170,989,-19,-209,-63,-12,-18
49171,972,-54,-203,-71,-11,-13
49172,989,-19,-206,-67,-9,-25
49173,993,-29,-209,-60,-10,-29
49174,999,-33,-218,-62,-9,-26
49175,945,-26,-208,-66,-7,-28
49176,957,-39,-201,-53,-8,-32
49177,1013,-34,-202,-48,-2,-37
49178,997,-30,-240,-63,2,-35
49179,1014,-40,-216,-65,4,-35
49180,1018,-33,-217,-69,7,-44
49181,1034,-23,-197,-82,11,-48
49182,990,-17,-214,-94,12,-52
49183,1011,-1,-177,-91,11,-46
49184,978,6,-185,-85,6,-35
49185,978,-49,-175,-51,6,-39
49186,968,2,-151,-44,2,-40
49187,985,16,-178,-47,-7,-29
49188,955,22,-182,-54,-10,-16
49189,960,-32,-184,-60,-9,0
49190,974,-5,-183,-63,-10,5
49191,1005,-14,-207,-59,-11,7
49192,981,-41,-175,-62,-9,5
49193,1048,-41,-199,-60,-9,-2
49194,1021,-1,-185,-60,-9,-2
49195,1004,-8,-188,-58,-11,5
49196,1004,11,-207,-55,-9,16
49197,1004,-1,-218,-44,-4,28
49198,991,0,-206,-45,2,32
49199,999,-1,-195,-52,0,37
49200,993,-2,-201,-64,0,41
49201,978,-9,-190,-69,1,43
49202,988,-2,-177,-68,0,42
49203,982,6,-200,-63,-1,47
49204,990,-4,-204,-59,2,53
49205,983,-14,-211,-60,9,60
49206,1006,-21,-216,-63,18,62
49207,1005,-44,-206,-60,29,56
49208,1014,-38,-212,-53,40,48
49209,1016,-38,-226,-49,55,50
49210,1018,-44,-223,-46,70,51
49211,1003,-60,-228,-48,88,50
49212,1002,-55,-221,-55,103,44
49213,1003,-55,-223,-63,117,42
49214,1000,-51,-225,-73,135,45
49215,1004,-54,-219,-83,153,45
49216,1003,-50,-205,-91,169,45
49217,1002,-41,-189,-100,186,51
49218,989,-44,-182,-109,197,58
49219,1007,-51,-174,-113,201,63
49220,1017,-27,-180,-114,204,65
49221,1003,-36,-177,-120,208,70
49222,991,-23,-173,-136,212,72
49223,991,-14,-181,-159,214,80
49224,1007,0,-147,-186,214,91
49225,1002,-27,-147,-206,210,108
49226,1003,-40,-138,-203,204,109
49227,999,-28,-150,-179,198,103
49228,999,-32,-162,-154,194,99
49229,995,-19,-155,-136,195,94
49230,1018,-16,-165,-131,196,93
49231,266,107,-917,-114,226,112
49232,1045,59,-97,193,446,175
49233,1248,43,-30,339,539,261
49234,1185,-68,-174,156,435,253
49235,1050,-27,-189,-45,373,245
49236,978,-38,-121,-124,357,261
49237,972,-53,-71,-131,321,233
49238,966,-70,-59,-125,270,174
49239,1004,-39,-69,-121,215,116
49240,997,-3,-93,-128,179,89
49241,995,-16,-101,-128,160,94
49242,1006,7,-102,-115,147,109
49243,1004,9,-122,-98,133,124
49244,990,-15,-123,-88,126,125
49245,1017,-24,-129,-87,121,116
49246,1013,-42,-128,-90,114,103
49247,1005,-41,-126,-91,107,85
49248,1004,-47,-121,-83,98,61
49249,1023,-38,-128,-69,91,42
49250,1021,-39,-137,-62,92,35
49251,1018,-36,-131,-66,98,30
49252,1016,-26,-135,-76,99,31
49253,1012,-25,-140,-90,104,41
49254,1012,-33,-121,-105,108,47
49255,1008,-35,-101,-117,105,47
49256,1011,-33,-94,-129,100,47
49257,996,-35,-93,-137,98,49
49258,993,-22,-75,-140,94,51
49259,992,-19,-80,-139,84,61
49260,988,-26,-80,-132,77,70
49261,996,-28,-77,-127,72,79
49262,996,-30,-79,-121,64,82
49263,999,-46,-86,-114,52,83
49264,993,-58,-83,-110,45,77
49265,1003,-59,-86,-105,37,65
49266,1009,-47,-84,-98,32,58
49267,998,-39,-96,-88,28,57
49268,999,-40,-104,-74,23,57
49269,1012,-37,-106,-63,22,56
49270,1012,-51,-119,-60,30,57
49271,1026,-58,-127,-70,39,58
49272,1027,-42,-124,-74,44,57
49273,1019,-37,-129,-70,50,58
49274,1001,-39,-128,-65,60,59
49275,1012,-33,-118,-65,66,62
49276,1021,-35,-122,-77,70,67
49277,1020,-49,-116,-93,77,73
49278,1001,-43,-101,-107,82,72
49279,1014,-37,-102,-111,84,71
49280,1013,-48,-90,-117,86,75
49281,1009,-55,-76,-123,82,79
49282,1004,-40,-73,-132,74,74
49283,999,-30,-67,-138,70,69
49284,997,-10,-56,-142,60,71
49285,997,-7,-67,-142,46,79
49286,993,-12,-76,-140,41,87
49287,1004,-14,-81,-140,42,94
49288,993,5,-67,-140,44,108
49289,992,32,-75,-139,42,125
49290,992,42,-80,-136,43,142
49291,991,34,-73,-126,44,168
49292,994,39,-62,-106,35,193
49293,997,29,-67,-81,23,225
49294,982,18,-71,-45,13,242
49295,997,30,-75,-8,7,249
49296,1004,52,-77,17,7,259
49297,1012,50,-73,28,6,274
49298,1025,54,-74,21,1,298
49299,1017,51,-65,51,-9,308
49300,1035,28,-46,81,-18,294
49301,1046,22,-6,36,-27,278
49302,1019,43,-12,-27,-51,303
49303,1012,13,-14,-63,-84,360
49304,1009,-15,-29,-74,-105,405
49305,995,-46,-44,-74,-112,428
49306,1040,-16,-50,-56,-107,443
49307,1051,-28,-53,-37,-105,458
49308,1094,-66,-45,-23,-114,471
49309,1083,-79,-39,11,-134,474
49310,1071,-89,-35,58,-157,473
49311,1056,-129,-45,109,-180,452
49312,1068,-88,-15,149,-194,430
49313,1182,-207,-56,158,-201,417
49314,1172,-313,-80,104,-197,384
49315,1165,-330,-147,73,-179,321
49316,1178,-283,-155,57,-157,261
49317,1162,-274,-156,95,-135,225
49318,1182,-260,-142,84,-109,189
49319,1197,-285,-161,32,-86,156
49320,1187,-300,-173,-25,-60,136
49321,1170,-351,-195,-86,-30,118
49322,1196,-369,-212,-134,9,78
49323,1220,-380,-170,-116,55,29
49324,1215,-409,-119,-80,94,-21
49325,1212,-420,-118,-60,123,-72
49326,1201,-414,-142,-55,155,-119
49327,1206,-380,-154,-42,189,-156
49328,1230,-338,-158,-42,227,-174
49329,1195,-290,-153,-25,277,-186
49330,1159,-264,-145,24,333,-221
49331,1133,-201,-103,43,379,-265
49332,1152,-115,-68,24,406,-283
49333,1180,-76,-68,-39,403,-266
49334,1151,-68,-20,-96,387,-250
49335,1127,-24,-5,-137,359,-245
49336,1104,14,6,-160,329,-224
49337,1116,67,8,-206,306,-178
49338,1126,113,15,-275,289,-114
49339,1150,121,32,-319,263,-46
49340,1167,116,59,-358,232,21
49341,1170,75,51,-382,190,79
49342,1178,63,-8,-435,161,114
49343,1171,39,-30,-434,138,107
49344,1165,-1,-50,-422,121,70
49345,1177,-36,-68,-438,109,27
49346,1161,-39,-70,-457,109,2
49347,1144,-60,-62,-481,119,-1
49348,1152,-109,-72,-503,140,2
49349,1167,-149,-88,-497,170,0
49350,1169,-144,-95,-483,204,-11
49351,1166,-214,-136,-514,245,-18
49352,1159,-195,-143,-514,299,-63
49353,1149,-226,-85,-473,340,-116
49354,1128,-209,-61,-403,351,-178
49355,1135,-238,-80,-350,353,-235
49356,1139,-219,-68,-302,362,-296
49357,1139,-256,-29,-259,354,-361
49358,1122,-224,-28,-231,322,-425
49359,1114,-208,-64,-203,306,-459
49360,1118,-197,-87,-182,339,-470
49361,1149,-147,-82,-153,396,-460
49362,1129,-145,-52,-128,457,-424
49363,1114,-154,-20,-114,499,-379
49364,1097,-133,3,-96,528,-342
49365,1077,-135,6,-88,545,-317
49366,1071,-118,19,-102,562,-301
49367,1060,-91,53,-133,570,-293
49368,1024,-84,74,-158,565,-295
49369,1008,-71,87,-164,553,-304
49370,989,-58,81,-162,536,-319
49371,962,-47,66,-167,522,-337
49372,948,-69,67,-186,522,-357
49373,912,-119,27,-231,486,-394
49374,981,-83,-121,-248,510,-431
49375,980,-80,2,-203,545,-483
49376,1035,-72,20,-210,536,-497
49377,992,-103,-42,-203,504,-512
49378,1040,-38,32,-156,464,-526
49379,972,19,-82,-114,419,-492
49380,1129,150,16,66,707,-375
49381,916,-269,-266,-101,870,-331
49382,865,-4,61,-64,1007,-474
49383,784,144,110,1,1013,-483
49384,776,85,81,121,979,-429
49385,739,74,112,212,973,-419
49386,731,122,133,240,987,-419
49387,720,144,141,265,1018,-402
49388,711,180,170,287,1048,-378
49389,694,217,203,306,1072,-329
49390,672,214,243,308,1084,-261
49391,654,224,254,303,1085,-192
49392,669,223,282,287,1071,-114
49393,631,199,276,260,1041,-41
49394,623,186,261,235,1002,16
49395,622,54,291,235,946,14
49396,687,88,307,232,838,-43
49397,727,134,210,204,713,-106
49398,741,139,220,189,618,-126
49399,733,70,197,187,532,-100
49400,784,67,258,173,439,-91
49401,776,58,295,179,335,-81
49402,801,-12,232,168,228,-36
49403,821,6,199,186,176,-16
49404,833,0,238,165,128,9
49405,822,-92,210,198,37,-35
49406,813,-96,193,297,-38,-140
49407,892,-7,170,347,-98,-222
49408,905,28,176,345,-153,-229
49409,883,-12,189,340,-200,-205
49410,929,13,134,369,-226,-188
49411,955,49,156,339,-228,-128
49412,923,23,203,315,-228,-44
49413,916,-41,204,298,-261,-2
49414,923,-3,200,292,-296,0
49415,941,9,156,275,-317,11
49416,921,1,140,249,-336,20
49417,923,14,149,235,-348,13
49418,951,2,126,248,-357,0
49419,942,-2,142,251,-352,-4
49420,959,-18,113,223,-343,-11
49421,945,-6,117,205,-332,-13
49422,939,22,90,186,-319,-7
49423,923,47,123,166,-312,11
49424,920,47,97,129,-324,44
49425,915,12,112,117,-343,62
49426,945,-47,101,161,-363,48
49427,958,-29,78,163,-378,11
49428,963,-7,59,152,-378,-18
49429,948,4,49,139,-361,-42
49430,963,23,-11,119,-341,-49
49431,940,35,13,91,-308,-44
49432,937,19,34,74,-282,-32
49433,931,27,20,60,-264,-32
49434,921,17,56,55,-251,-35
49435,923,21,67,37,-256,-42
49436,887,23,109,4,-284,-52
49437,881,2,121,-18,-336,-58
49438,866,28,132,-34,-392,-68
49439,871,33,116,-49,-447,-72
49440,853,61,114,-79,-486,-76
49441,834,86,88,-107,-513,-69
49442,823,96,101,-136,-536,-42
49443,822,122,85,-163,-562,-14
49444,804,87,86,-204,-585,23
49445,808,72,99,-213,-618,39
49446,808,110,115,-242,-658,53
49447,773,89,105,-271,-706,72
49448,775,81,86,-271,-752,65
49449,742,99,65,-280,-782,57
49450,738,94,77,-280,-804,61
49451,724,102,52,-285,-828,58
49452,721,175,72,-271,-844,67
49453,714,173,82,-252,-873,98
49454,703,162,58,-233,-892,133
49455,682,158,55,-196,-889,163
49456,664,179,14,-150,-867,189
49457,651,182,67,-101,-816,220
49458,648,191,77,-49,-793,261
49459,658,192,89,4,-779,298
49460,669,205,73,46,-767,335
49461,687,213,37,94,-751,375
49462,710,186,24,122,-714,417
49463,729,139,8,142,-665,456
49464,757,68,-9,163,-611,477
49465,811,32,-12,188,-559,483
49466,858,2,-46,206,-520,482
49467,908,-36,-63,216,-486,480
49468,962,-71,-108,200,-459,469
49469,978,-123,-132,173,-434,445
49470,1035,-177,-138,157,-396,408
49471,1067,-260,-132,107,-353,353
49472,1048,-330,-181,53,-304,247
49473,1136,-286,-183,16,-206,116
49474,1095,-503,466,72,-82,-34
49475,1199,-28,150,76,-399,-154
49476,1189,100,186,79,-400,-135
49477,996,-300,-333,33,-424,-65
49478,1103,-208,-393,46,-246,-151
49479,1099,-47,-227,64,-46,-238
49480,1136,-172,100,35,-107,-368
49481,1127,266,53,200,-476,-452
49482,1065,243,-295,286,-672,-314
49483,1072,173,-386,268,-607,-165
49484,1075,83,-315,221,-440,-134
49485,1053,110,-180,197,-331,-160
49486,1053,114,-114,200,-310,-183
49487,1054,140,-125,177,-329,-186
49488,1041,180,-170,133,-324,-170
49489,1024,188,-170,92,-284,-128
49490,1036,181,-158,86,-238,-74
49491,1062,142,-151,88,-198,-26
49492,1081,114,-139,80,-162,4
49493,1091,93,-121,70,-131,21
49494,1101,93,-82,61,-107,27
49495,1096,85,-62,64,-95,29
49496,1101,96,-58,71,-90,24
49497,1083,99,-72,70,-84,30
49498,1102,65,-107,72,-61,37
49499,1158,239,45,78,-70,44
49500,1106,81,-51,51,-131,128
49501,1101,25,-97,9,-154,145
49502,1133,31,-76,-25,-147,119
49503,1137,20,-68,-35,-144,95
49504,1147,3,-64,-30,-149,81
49505,1151,6,-92,-27,-152,68
49506,1158,21,-110,-23,-140,65
49507,1161,28,-113,-18,-120,70
49508,1169,6,-106,-15,-99,74
49509,1161,-6,-92,-25,-81,73
49510,1148,-2,-73,-43,-70,66
49511,1148,17,-78,-37,-66,52
49512,1144,29,-78,-15,-60,39
49513,1141,54,-68,2,-56,28
49514,1145,73,-53,8,-58,18
49515,1134,89,-32,7,-68,11
49516,1118,109,-21,4,-79,10
49517,1114,125,-28,10,-87,18
49518,1102,145,-26,7,-90,35
49519,1095,156,-37,16,-88,63
49520,1095,162,-59,34,-85,93
49521,1106,160,-76,50,-81,124
49522,1132,147,-92,63,-79,156
49523,1146,117,-106,63,-70,189
49524,1150,83,-99,64,-53,214
49525,1160,62,-103,74,-38,228
49526,1166,40,-97,85,-25,235
49527,1196,28,-86,92,-15,240
49528,1203,24,-90,92,-6,243
49529,1212,2,-86,100,-1,241
49530,1225,-12,-92,107,6,231
49531,1245,-21,-80,106,11,219
49532,1245,-29,-86,95,16,207
49533,1251,-38,-87,88,16,194
49534,1252,-45,-88,88,18,177
49535,1257,-58,-100,81,23,163
49536,1267,-63,-106,58,40,154
49537,1279,-74,-111,28,60,148
49538,1278,-82,-118,15,79,135
49539,1279,-90,-127,14,93,116
49540,1277,-111,-129,7,106,89
49541,1274,-110,-116,-21,117,60
49542,1274,-87,-117,-51,128,30
49543,1270,-80,-127,-70,137,3
49544,1258,-68,-121,-79,144,-23
49545,1261,-46,-133,-82,149,-47
49546,1252,-28,-143,-91,160,-66
49547,1255,-15,-154,-107,172,-83
49548,1254,-23,-156,-121,188,-99
49549,1242,-28,-181,-130,208,-115
49550,1231,-23,-184,-135,238,-133
49551,1218,-8,-178,-144,277,-143
49552,1206,13,-166,-157,314,-142
49553,1191,23,-157,-164,351,-131
49554,1180,31,-160,-157,384,-124
49555,1166,44,-161,-155,413,-119
49556,1152,55,-162,-173,442,-112
49557,1144,59,-153,-197,471,-104
49558,1133,59,-151,-207,500,-98
49559,1120,57,-151,-210,529,-98
49560,1102,68,-135,-212,560,-98
49561,1094,73,-127,-218,586,-95
49562,1076,70,-116,-228,611,-88
49563,1057,49,-105,-252,636,-81
49564,1041,51,-90,-271,658,-86
49565,1022,55,-84,-282,679,-88
49566,1012,57,-73,-291,700,-88
49567,1007,62,-27,-289,705,-99
49568,979,99,24,-298,667,-70
49569,966,-11,-11,-303,624,-75
49570,945,-14,27,-268,587,-173
49571,940,36,119,-235,527,-193
49572,940,96,122,-189,395,-224
49573,1101,319,240,-165,410,-94
49574,781,-518,-237,-266,504,-168
49575,848,249,44,-258,617,-383
49576,822,141,-30,-239,632,-361
49577,807,-16,-18,-258,668,-239
49578,847,219,40,-225,722,-240
49579,815,253,103,-245,733,-132
49580,767,136,90,-275,707,4
49581,734,39,127,-284,686,49
49582,754,54,179,-268,638,10
49583,752,103,171,-273,566,-4
49584,737,89,160,-289,505,11
49585,728,92,140,-284,466,24
49586,736,87,162,-263,436,40
49587,729,69,170,-247,403,53
49588,738,66,162,-231,369,58
49589,727,64,160,-217,337,63
49590,717,52,175,-197,309,68
49591,709,46,169,-178,277,79
49592,710,55,179,-156,244,86
49593,720,65,182,-128,211,101
49594,716,64,183,-105,179,121
49595,740,74,178,-83,139,143
49596,752,62,171,-72,97,172
49597,757,38,162,-69,52,193
49598,766,20,158,-62,11,208
49599,776,-5,170,-48,-19,213
49600,767,-27,183,-32,-46,210
49601,772,-39,196,-14,-77,199
49602,779,-36,183,5,-109,184
49603,804,-67,316,39,-133,166
49604,946,31,216,-13,-308,162
49605,774,59,-52,-63,-340,211
49606,792,-63,195,-23,-235,275
49607,839,3,150,40,-212,277
49608,859,-20,121,33,-223,303
49609,869,-45,99,37,-220,326
49610,885,-84,83,51,-195,326
49611,1003,-44,125,86,-156,313
49612,983,35,573,170,-196,246
49613,978,-100,272,-11,-556,337
49614,919,-191,35,-75,-714,285
49615,930,-135,8,-27,-685,159
49616,965,-65,53,45,-627,74
49617,997,-38,55,109,-599,49
49618,1024,-19,68,125,-594,63
49619,1036,-35,75,126,-611,92
49620,1034,-49,19,62,-625,104
49621,1052,-73,-4,11,-625,99
49622,1200,-130,-52,-126,-593,39
49623,994,-121,-24,-155,-532,-51
49624,955,-104,101,-96,-525,-119
49625,968,-73,44,12,-546,-133
49626,1017,-60,-11,82,-528,-112
49627,1067,-41,-40,118,-485,-93
49628,1085,-25,-53,121,-436,-82
49629,1085,-36,-45,122,-394,-77
49630,1078,-32,-52,127,-357,-77
49631,1101,-50,-52,144,-322,-77
49632,1107,-78,-58,140,-288,-75
49633,1103,-75,-66,129,-261,-79
49634,1114,-71,-63,135,-237,-93
49635,1097,-68,-76,122,-207,-120
49636,1100,-39,-79,111,-184,-149
49637,1094,-6,-77,86,-166,-165
49638,1105,-10,-95,84,-153,-172
49639,1095,-20,-113,86,-133,-184
49640,1106,-10,-103,78,-113,-203
49641,1119,2,-63,53,-100,-210
49642,1078,9,-29,27,-95,-221
49643,1060,31,9,-7,-100,-237
49644,1057,112,63,-42,-105,-233
49645,1039,158,52,-95,-119,-195
49646,1153,179,24,-189,-114,-123
49647,999,216,-26,-272,-107,-35
49648,1028,134,-11,-338,-80,60
49649,1016,169,41,-358,-52,126
49650,926,127,44,-291,-32,182
49651,835,81,71,-212,-24,232
49652,766,24,89,-46,-23,245
49653,812,34,99,137,-24,214
49654,855,71,101,258,-34,172
49655,926,120,163,330,-60,161
49656,980,173,159,332,-112,174
49657,1003,193,160,273,-170,204
49658,1065,216,160,211,-237,242
49659,1112,219,140,156,-308,290
49660,1160,205,79,74,-366,336
49661,1237,192,33,2,-408,366
49662,1310,166,-51,-58,-441,387
49663,1399,154,-144,-109,-463,404
49664,1485,140,-264,-180,-461,415
49665,1525,97,-398,-259,-421,420
49666,1514,9,-532,-336,-320,412
49667,1478,-53,-596,-331,-156,386
49668,1453,-77,-586,-296,57,350
49669,1397,-88,-494,-235,254,309
49670,1315,-101,-379,-177,400,275
49671,1214,-74,-291,-114,496,240
49672,1127,-17,-119,-71,526,216
49673,1042,20,-45,-42,519,205
49674,935,68,-5,-25,532,217
49675,873,113,91,13,553,241
49676,809,169,200,66,548,282
49677,770,178,281,93,506,350
49678,724,146,324,102,440,423
49679,687,112,363,116,364,478
49680,678,93,407,127,288,515
49681,675,59,426,131,203,543
49682,701,39,439,142,98,564
49683,730,-7,398,151,-23,581
49684,763,-55,336,160,-127,595
49685,807,-87,279,193,-200,606
49686,879,-127,204,241,-243,619
49687,955,-178,128,282,-256,627
49688,1039,-218,58,305,-259,625
49689,1112,-273,-23,293,-252,613
49690,1170,-350,-101,270,-228,575
49691,1226,-393,-142,273,-197,516
49692,1254,-442,-162,278,-163,444
49693,1267,-483,-200,259,-129,353
49694,1274,-479,-216,237,-86,243
49695,1270,-447,-220,224,-39,130
49696,1241,-433,-207,220,4,32
49697,1203,-386,-178,200,44,-53
49698,1152,-354,-126,173,77,-128
49699,1090,-322,-61,171,95,-198
49700,1054,-247,14,172,102,-260
49701,1017,-171,43,172,82,-304
49702,962,-94,79,158,59,-326
49703,930,-16,109,124,26,-327
49704,926,29,116,112,-15,-309
49705,915,77,105,73,-53,-275
49706,901,107,102,33,-83,-231
49707,895,105,103,14,-109,-185
49708,916,109,87,0,-138,-145
49709,926,101,64,-14,-163,-108
49710,952,91,36,-29,-177,-77
49711,987,75,-7,-37,-182,-51
49712,1015,61,-41,-40,-175,-22
49713,1030,47,-47,-39,-160,2
49714,1051,24,-64,-30,-145,23
49715,1073,6,-95,-30,-129,40
49716,1086,-17,-118,-40,-98,50
49717,1098,-25,-109,-51,-56,57
49718,1097,-29,-94,-56,-16,63
49719,1089,-29,-100,-59,18,72
49720,1076,-36,-67,-64,49,84
49721,1062,-62,-47,-61,70,92
49722,1045,-74,-30,-55,81,88
49723,1035,-50,-23,-45,86,81
49724,1013,-40,-9,-37,90,74
49725,983,-68,5,-23,93,58
49726,988,-26,46,-3,85,42
49727,977,-5,46,-9,67,51
49728,975,-2,63,-21,46,68
49729,976,-10,55,-23,27,94
49730,988,-15,28,-32,14,121
49731,995,-54,35,-51,7,137
49732,999,-84,40,-62,-4,141
49733,1001,-104,37,-68,-13,137
49734,1014,-117,32,-72,-19,127
49735,1023,-111,11,-79,-25,117
49736,1033,-124,5,-83,-25,114
49737,1036,-143,-3,-87,-24,112
49738,1039,-139,0,-91,-18,107
49739,1034,-123,8,-97,-7,104
49740,1018,-116,23,-118,-7,107
49741,1035,-105,39,-119,-5,94
49742,1021,-69,55,-135,-19,107
49743,1024,-93,23,-157,-41,136
49744,1025,-105,21,-166,-55,154
49745,1022,-127,0,-142,-57,163
49746,1018,-162,10,-131,-54,162
49747,1014,-210,-2,-119,-61,147
49748,1007,-210,-14,-97,-67,107
49749,1005,-158,10,-77,-65,61
49750,1003,-159,16,-48,-74,25
49751,993,-141,22,-30,-88,0
49752,997,-121,10,-21,-104,-14
49753,998,-108,12,-1,-113,-22
49754,1007,-88,-2,17,-115,-21
49755,1014,-75,-15,20,-112,-9
49756,1017,-95,-15,22,-110,2
49757,1019,-106,-22,24,-114,3
49758,1029,-102,-28,21,-110,2
49759,1029,-125,-49,17,-98,-2
49760,1030,-131,-47,7,-84,-16
49761,1043,-120,-43,2,-72,-27
49762,1032,-106,-45,-2,-60,-32
49763,1025,-106,-55,-9,-46,-32
49764,1018,-107,-46,-13,-35,-35
49765,1012,-102,-34,-12,-25,-39
49766,1007,-91,-16,-14,-20,-45
49767,998,-71,0,-6,-23,-44
49768,995,-68,-9,-2,-27,-36
49769,997,-56,-1,5,-28,-23
49770,992,-31,12,32,-36,-8
49771,982,-21,36,69,-53,14
49772,991,-42,37,101,-74,42
49773,976,-36,21,123,-98,60
49774,978,-35,8,137,-112,69
49775,982,-10,-2,145,-116,81
49776,969,-18,4,141,-114,103
49777,941,-40,-2,121,-114,126
49778,918,-48,3,118,-119,140
49779,933,-25,-14,100,-127,147
49780,738,-23,1,81,-151,97
49781,981,18,54,126,-177,88
49782,968,33,-24,81,-193,181
49783,933,-73,15,35,-213,246
