# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:47:57
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
72814,255,8,986,3,-23,18
72815,245,13,990,4,-24,18
72816,252,5,990,5,-18,18
72817,253,6,989,6,-14,18
72818,251,3,990,6,-14,16
72819,255,4,984,4,-18,18
72820,246,8,990,3,-23,18
72821,250,6,988,3,-24,19
72822,248,8,989,3,-21,19
72823,254,8,989,4,-19,18
72824,251,4,989,4,-19,17
72825,248,8,985,4,-19,19
72826,251,12,990,4,-18,18
72827,250,9,993,6,-17,18
72828,245,6,991,6,-21,18
72829,251,10,984,4,-20,20
72830,251,7,985,5,-17,18
72831,249,5,987,7,-11,18
72832,245,5,988,7,-13,18
72833,248,6,992,5,-18,18
72834,247,11,987,2,-22,19
72835,250,10,982,2,-25,18
72836,253,5,980,4,-21,18
72837,253,-1,984,5,-16,18
72838,252,7,991,6,-13,17
72839,246,6,994,6,-16,18
72840,246,7,986,4,-23,19
72841,251,6,982,2,-26,19
72842,257,7,991,4,-21,18
72843,253,8,987,6,-15,18
72844,251,11,986,7,-10,18
72845,245,11,991,7,-11,17
72846,246,8,991,3,-21,18
72847,249,9,986,2,-30,19
72848,255,10,989,2,-30,21
72849,254,2,983,4,-24,19
72850,247,12,992,5,-16,18
72851,252,13,981,7,-12,18
72852,245,7,993,7,-14,16
72853,247,6,988,3,-20,18
72854,253,8,988,2,-25,18
72855,252,13,987,2,-25,18
72856,252,10,984,5,-20,18
72857,250,10,988,7,-17,17
72858,251,10,993,6,-16,17
72859,249,10,985,4,-21,18
72860,251,17,984,2,-25,19
72861,252,10,990,2,-24,18
72862,254,6,988,4,-19,18
72863,250,6,986,7,-14,17
72864,247,5,991,7,-9,17
72865,249,7,994,7,-12,18
72866,251,15,990,4,-17,18
72867,253,4,988,2,-23,18
72868,252,10,983,2,-26,18
72869,247,12,984,3,-23,18
72870,252,7,985,4,-18,18
72871,247,11,984,7,-12,17
72872,250,14,988,9,-9,16
72873,249,9,988,6,-16,18
72874,243,8,994,0,-32,18
72875,257,9,984,-2,-42,19
72876,251,8,979,0,-33,19
72877,256,9,979,9,-9,16
72878,244,8,987,15,13,14
72879,248,13,996,14,11,15
72880,243,9,997,7,-11,17
72881,252,5,990,-1,-37,20
72882,251,6,981,-3,-44,21
72883,252,5,977,0,-31,21
72884,252,4,984,7,-9,17
72885,250,9,985,11,4,15
72886,249,10,997,11,0,16
72887,246,10,994,5,-16,18
72888,254,9,982,0,-32,18
72889,250,9,980,0,-34,18
72890,254,11,991,3,-26,18
72891,248,10,986,6,-15,18
72892,244,9,987,7,-9,17
72893,250,13,983,7,-10,18
72894,246,6,997,5,-16,17
72895,252,10,995,2,-26,18
72896,251,5,986,2,-32,20
72897,247,7,985,1,-28,19
72898,253,2,981,6,-16,17
72899,249,4,990,9,-5,17
72900,252,5,990,9,-5,16
72901,252,2,994,6,-14,16
72902,248,6,993,2,-26,18
72903,243,8,987,1,-32,21
72904,246,4,986,2,-27,19
72905,251,6,984,7,-13,17
72906,251,6,986,9,-4,17
72907,248,6,992,7,-9,18
72908,250,5,988,4,-19,18
72909,252,10,985,2,-30,19
72910,253,8,983,0,-31,19
72911,248,14,983,4,-21,18
72912,249,8,985,8,-11,17
72913,251,10,991,9,-7,17
72914,253,6,995,6,-13,18
72915,248,6,985,3,-23,19
72916,257,10,981,2,-29,18
72917,250,10,987,2,-30,19
72918,251,15,989,2,-25,18
72919,252,11,981,5,-21,18
72920,255,11,991,7,-16,16
72921,250,6,994,7,-14,18
72922,254,6,990,6,-15,18
72923,247,5,991,5,-19,19
72924,252,8,990,2,-24,18
72925,251,12,990,3,-26,20
72926,252,10,980,4,-22,18
72927,251,3,986,6,-17,18
72928,250,5,996,9,-9,18
72929,251,9,992,8,-7,18
72930,253,11,989,7,-11,18
72931,251,9,990,5,-19,19
72932,252,4,988,3,-25,18
72933,249,12,987,2,-24,19
72934,252,10,992,4,-19,18
72935,249,11,989,4,-15,18
72936,250,10,986,4,-16,18
72937,247,8,984,5,-16,18
72938,251,13,986,4,-17,17
72939,250,9,987,4,-17,17
72940,255,8,989,4,-18,18
72941,253,7,986,4,-21,18
72942,255,10,982,3,-25,18
72943,248,6,989,4,-22,18
72944,254,9,989,7,-17,18
72945,253,12,988,7,-13,17
72946,249,9,988,5,-14,18
72947,251,12,989,4,-18,18
72948,251,11,991,3,-23,18
72949,251,5,993,3,-23,19
72950,250,11,983,4,-16,19
72951,254,13,987,6,-13,18
72952,251,13,993,7,-15,18
72953,251,4,989,4,-19,18
72954,251,11,991,2,-23,18
72955,248,10,984,3,-24,18
72956,251,13,985,4,-21,18
72957,250,7,982,5,-14,18
72958,247,11,989,6,-13,18
72959,251,14,990,4,-16,18
72960,251,11,985,4,-22,18
72961,246,6,984,3,-25,18
72962,248,8,991,2,-25,20
72963,251,12,986,4,-23,18
72964,254,8,988,5,-15,16
72965,259,7,987,7,-11,17
72966,251,5,992,7,-11,17
72967,251,13,988,6,-16,18
72968,247,7,985,3,-21,18
72969,255,11,990,3,-23,18
72970,250,9,986,5,-18,18
72971,251,16,989,7,-11,18
72972,249,9,986,7,-9,18
72973,251,4,990,7,-11,16
72974,248,11,996,4,-19,18
72975,245,6,989,2,-25,19
72976,250,8,989,3,-25,18
72977,251,16,979,6,-16,18
72978,247,12,986,7,-6,16
72979,250,11,989,9,-7,16
72980,255,13,990,7,-15,18
72981,246,9,988,3,-23,18
72982,250,12,992,2,-25,17
72983,252,6,987,3,-23,18
72984,255,11,981,5,-17,18
72985,257,10,991,7,-13,18
72986,248,7,994,5,-14,18
72987,246,13,986,4,-23,19
72988,255,14,990,2,-27,18
72989,257,11,987,3,-25,18
72990,250,15,985,4,-18,17
72991,252,8,992,6,-14,17
72992,247,5,992,7,-13,18
72993,248,8,991,6,-16,18
72994,250,11,989,4,-21,18
72995,253,5,992,4,-24,18
72996,255,9,990,3,-23,19
72997,249,4,991,3,-18,17
72998,243,0,986,5,-12,16
72999,253,10,991,7,-11,17
73000,246,10,985,6,-15,17
73001,252,7,991,4,-21,17
73002,252,7,986,2,-25,18
73003,249,6,987,3,-23,18
73004,252,15,987,4,-21,19
73005,252,0,987,3,-18,18
73006,249,8,984,3,-20,17
73007,249,6,988,3,-19,18
73008,251,3,984,5,-16,18
73009,247,13,989,7,-14,17
73010,249,11,992,6,-14,17
73011,248,12,980,3,-18,17
73012,247,8,988,4,-19,18
73013,256,5,982,4,-20,18
73014,250,8,986,6,-16,17
73015,248,6,988,7,-15,17
73016,246,8,988,7,-16,17
73017,248,5,988,4,-18,18
73018,248,7,985,4,-20,17
73019,246,11,985,5,-19,18
73020,251,5,985,6,-16,17
73021,249,12,984,6,-16,17
73022,243,10,987,5,-18,18
73023,245,8,983,4,-22,18
73024,247,2,989,4,-22,18
73025,249,6,987,5,-19,18
73026,251,4,988,6,-16,18
73027,245,7,994,4,-18,18
73028,249,6,991,3,-24,18
73029,249,7,990,2,-28,18
73030,252,6,982,3,-25,18
73031,254,9,983,4,-18,18
73032,256,8,985,6,-14,17
73033,247,14,986,6,-16,17
73034,250,11,990,4,-20,18
73035,249,10,987,3,-25,18
73036,248,7,982,4,-23,17
73037,249,3,988,5,-18,18
73038,246,8,988,6,-15,18
73039,248,10,991,6,-18,18
73040,249,10,981,4,-22,18
73041,252,5,986,2,-24,20
73042,257,6,989,4,-21,18
73043,251,9,983,5,-16,17
73044,248,6,988,5,-15,18
73045,249,8,987,7,-16,17
73046,246,6,985,7,-18,17
73047,253,3,990,6,-20,17
73048,249,1,988,4,-20,18
73049,251,4,987,3,-19,18
73050,251,10,981,4,-20,18
73051,248,4,989,4,-19,19
73052,253,9,986,5,-15,18
73053,247,11,988,7,-11,18
73054,249,10,992,7,-10,17
73055,252,11,991,6,-14,17
73056,249,13,985,5,-21,19
73057,247,5,990,2,-29,20
73058,253,7,988,0,-30,19
73059,256,6,985,3,-23,18
73060,248,11,985,7,-12,18
73061,255,13,988,9,-6,17
73062,248,13,990,8,-7,17
73063,249,10,992,6,-12,16
73064,249,14,988,4,-19,16
73065,253,10,996,4,-23,17
73066,246,7,984,2,-26,18
73067,245,14,982,1,-30,19
73068,249,9,981,2,-25,18
73069,252,8,988,5,-19,19
73070,250,4,990,5,-18,18
73071,253,9,992,3,-23,19
73072,250,11,989,1,-29,19
73073,248,7,978,2,-25,18
73074,252,7,981,4,-16,18
73075,253,0,986,7,-11,18
73076,248,4,986,7,-11,16
73077,250,7,996,5,-18,18
73078,251,6,991,0,-28,18
73079,249,12,985,-1,-35,19
73080,255,12,978,1,-28,18
73081,253,8,983,7,-14,18
73082,248,12,996,9,-7,17
73083,247,11,990,7,-13,17
73084,248,8,989,4,-23,18
73085,247,3,985,2,-26,18
73086,247,10,983,5,-18,18
73087,251,8,988,7,-11,18
73088,248,13,992,7,-13,18
73089,247,8,990,5,-16,18
73090,248,9,985,3,-19,18
73091,248,10,988,4,-22,19
73092,254,4,985,3,-22,18
73093,258,3,983,5,-18,18
73094,252,9,984,8,-8,17
73095,254,15,992,7,-4,16
73096,249,3,994,6,-14,17
73097,248,6,989,4,-25,18
73098,252,3,983,0,-32,19
73099,255,8,979,1,-28,18
73100,249,5,988,5,-16,18
73101,249,3,991,7,-7,17
73102,250,12,983,7,-6,16
73103,253,9,997,7,-13,17
73104,250,11,988,3,-23,18
73105,252,7,994,0,-32,19
73106,251,8,987,0,-30,19
73107,247,3,985,4,-18,18
73108,250,7,983,9,-7,18
73109,254,8,985,11,-2,17
73110,252,13,996,8,-9,16
73111,246,3,994,3,-25,17
73112,253,12,985,0,-34,19
73113,255,10,981,1,-31,19
73114,249,8,980,5,-16,18
73115,251,8,984,9,-7,18
73116,248,4,987,8,-7,17
73117,255,18,991,7,-12,17
73118,248,11,991,4,-21,17
73119,251,11,987,2,-27,18
73120,250,6,987,4,-21,18
73121,248,15,986,7,-14,17
73122,243,8,991,8,-7,16
73123,256,15,992,8,-5,16
73124,249,11,991,7,-15,18
73125,244,14,988,2,-25,18
73126,254,7,986,0,-30,19
73127,250,12,981,1,-28,18
73128,253,9,986,4,-21,18
73129,244,8,987,7,-14,18
73130,248,8,986,8,-9,17
73131,251,10,991,7,-16,18
73132,248,12,994,4,-25,20
73133,257,6,993,1,-32,19
73134,248,11,983,2,-28,19
73135,246,7,986,4,-20,19
73136,248,7,984,6,-14,19
73137,249,9,993,7,-14,18
73138,247,4,984,5,-19,18
73139,249,3,990,4,-24,20
73140,251,14,984,2,-23,18
73141,252,5,983,6,-16,18
73142,250,15,990,8,-9,17
73143,253,7,986,7,-8,18
73144,246,10,996,6,-18,18
73145,248,11,993,2,-27,18
73146,254,6,978,1,-28,17
73147,253,6,988,4,-23,18
73148,259,12,985,6,-13,18
73149,250,14,989,7,-11,18
73150,247,8,989,6,-15,18
73151,248,6,982,5,-18,18
73152,253,8,987,5,-19,19
73153,253,10,991,4,-18,18
73154,252,6,988,5,-18,18
73155,256,0,983,6,-17,18
73156,253,11,989,4,-17,18
73157,254,7,994,5,-16,17
73158,251,7,988,3,-22,18
73159,254,7,985,2,-24,18
73160,246,1,983,3,-25,17
73161,254,5,991,4,-21,18
73162,253,3,984,7,-13,18
73163,251,7,986,7,-11,18
73164,251,1,989,5,-15,17
73165,244,7,985,2,-23,18
73166,252,5,981,2,-24,18
73167,243,4,987,4,-19,18
73168,251,8,986,7,-10,18
73169,248,7,988,9,-7,16
73170,255,8,989,6,-11,17
73171,250,7,992,2,-25,19
73172,249,13,983,0,-30,19
73173,253,7,978,2,-27,18
73174,249,11,985,3,-19,18
73175,257,5,992,5,-15,18
73176,253,9,987,6,-19,18
73177,251,13,988,4,-20,18
73178,249,17,987,4,-18,19
73179,254,9,983,4,-21,20
73180,249,11,991,3,-22,18
73181,249,11,983,2,-23,18
73182,256,8,980,4,-17,18
73183,245,13,988,7,-13,17
73184,253,9,992,7,-17,17
73185,249,10,991,4,-24,18
73186,257,12,990,0,-34,19
73187,248,12,978,0,-33,19
73188,250,13,979,4,-20,19
73189,251,10,983,10,-1,17
73190,251,11,990,13,6,16
73191,246,9,999,10,-2,17
73192,251,8,1000,2,-23,18
73193,248,6,984,0,-36,20
73194,255,7,979,0,-32,20
73195,249,10,980,5,-18,18
73196,251,10,987,8,-6,16
73197,254,9,987,9,-4,17
73198,247,13,991,6,-14,18
73199,250,13,988,1,-31,18
73200,251,5,988,0,-35,19
73201,257,6,981,2,-27,20
73202,256,5,983,7,-11,18
73203,252,12,990,11,0,18
73204,246,13,993,10,0,17
73205,249,9,993,7,-15,17
73206,248,5,989,2,-28,19
73207,252,12,988,0,-32,19
73208,248,11,985,2,-29,18
73209,248,7,986,4,-21,18
73210,259,12,986,6,-11,18
73211,250,14,992,7,-8,18
73212,249,11,990,5,-13,18
73213,251,6,994,3,-21,20
73214,248,10,983,1,-28,19
73215,253,2,985,1,-28,18
73216,253,14,988,4,-22,18
73217,251,12,988,6,-15,16
73218,248,11,988,6,-14,16
73219,248,16,990,5,-18,17
73220,250,9,985,4,-21,18
73221,252,7,992,4,-21,18
73222,253,12,989,4,-20,18
73223,254,17,989,5,-18,20
73224,254,6,990,4,-19,18
73225,250,9,989,4,-20,18
73226,244,5,988,4,-19,19
73227,246,5,988,4,-17,18
73228,252,10,995,4,-17,18
73229,250,11,988,4,-21,18
73230,250,8,992,3,-21,18
73231,250,9,986,4,-20,16
73232,251,4,982,7,-16,17
73233,258,7,984,6,-16,18
73234,247,14,987,6,-14,17
73235,248,14,995,6,-14,18
73236,245,6,993,3,-22,20
73237,246,6,989,1,-30,20
73238,248,13,989,1,-32,19
73239,248,6,983,0,-32,21
73240,253,13,987,2,-25,18
73241,252,4,988,6,-11,18
73242,247,10,995,7,-9,18
73243,255,13,987,6,-16,18
73244,255,9,985,4,-23,18
73245,252,11,984,2,-25,18
73246,246,10,983,2,-23,18
73247,253,7,981,4,-17,18
73248,250,10,982,8,-10,18
73249,253,4,988,8,-8,17
73250,247,3,986,6,-14,17
73251,250,10,991,4,-20,18
73252,254,7,991,4,-25,18
73253,253,14,985,4,-20,18
73254,249,13,984,7,-10,16
73255,252,5,989,9,-4,16
73256,254,7,987,8,-7,17
73257,249,14,993,5,-16,18
73258,246,14,992,2,-25,18
73259,256,5,982,1,-25,18
73260,255,4,982,5,-18,18
73261,251,16,988,7,-10,16
73262,248,11,993,7,-12,16
73263,251,8,986,5,-16,17
73264,246,10,988,6,-14,18
73265,257,8,989,7,-11,18
73266,251,9,993,6,-12,18
73267,249,12,988,3,-21,18
73268,248,13,984,2,-26,18
73269,252,13,983,4,-22,18
73270,250,2,988,7,-11,17
73271,255,9,996,9,-7,17
73272,245,4,992,7,-14,18
73273,252,10,986,3,-25,20
73274,249,4,989,1,-30,21
73275,254,10,984,3,-24,19
73276,249,8,990,7,-13,18
73277,249,10,992,8,-9,17
73278,247,12,988,7,-14,17
73279,246,3,985,4,-22,18
73280,254,3,988,3,-23,20
73281,256,5,980,4,-22,18
73282,247,8,987,6,-15,17
73283,251,12,995,7,-13,16
73284,244,6,987,7,-13,18
73285,250,13,992,6,-18,18
73286,252,14,990,4,-21,18
73287,251,16,983,4,-21,18
73288,248,14,987,3,-22,19
73289,255,4,976,4,-21,18
73290,250,6,983,4,-18,18
73291,251,2,984,5,-17,18
73292,251,11,994,5,-17,18
73293,253,11,988,5,-18,18
73294,252,14,988,4,-21,19
73295,250,9,985,4,-18,18
73296,250,10,988,4,-16,18
73297,254,6,985,6,-17,18
73298,247,9,983,5,-17,18
73299,249,10,990,5,-18,18
73300,249,3,987,4,-21,18
73301,253,7,985,4,-20,18
73302,247,7,987,3,-18,17
73303,248,2,986,6,-16,18
73304,250,8,992,7,-13,17
73305,252,13,993,7,-18,18
73306,249,8,989,4,-19,17
73307,249,9,985,4,-21,18
73308,246,6,994,5,-20,18
73309,252,1,988,6,-17,17
73310,253,7,991,6,-13,18
73311,250,4,989,5,-16,19
73312,245,5,989,4,-20,18
73313,251,7,990,3,-23,18
73314,242,4,994,4,-23,17
73315,250,5,989,4,-18,18
73316,249,10,988,7,-14,18
73317,248,5,993,7,-14,18
73318,247,7,990,4,-18,18
73319,247,12,987,3,-23,19
73320,253,5,985,4,-23,19
73321,257,5,980,5,-19,18
73322,256,10,986,6,-14,17
73323,252,11,991,9,-10,17
73324,252,9,989,10,-4,16
73325,247,12,993,9,-7,16
73326,249,15,993,4,-22,18
73327,251,9,997,0,-37,20
73328,253,15,988,-2,-44,20
73329,254,6,983,-2,-41,19
73330,253,8,975,2,-25,19
73331,252,13,979,10,-4,17
73332,245,7,994,12,4,16
73333,250,7,995,9,-4,17
73334,246,6,1004,2,-23,19
73335,251,4,983,-1,-39,20
73336,248,11,983,-2,-41,21
73337,257,4,976,2,-25,18
73338,253,5,982,9,-7,16
73339,253,8,987,12,4,16
73340,251,14,997,12,0,16
73341,247,5,1002,5,-21,18
73342,250,10,991,-2,-43,20
73343,248,4,975,-2,-42,20
73344,257,7,980,4,-24,18
73345,250,13,988,10,-5,18
73346,254,11,992,10,-2,16
73347,244,10,992,6,-15,17
73348,244,10,994,0,-29,18
73349,243,8,985,0,-33,19
73350,254,13,986,3,-23,19
73351,251,15,988,9,-7,16
73352,253,12,986,11,-2,16
73353,247,14,990,7,-11,16
73354,245,15,996,2,-22,18
73355,246,13,988,0,-30,18
73356,250,8,988,0,-34,19
73357,250,15,987,2,-28,18
73358,252,10,981,6,-14,18
73359,251,6,991,9,-7,18
73360,248,10,987,9,-10,18
73361,249,14,988,6,-16,18
73362,254,8,990,3,-23,18
73363,248,6,991,3,-26,18
73364,253,3,984,4,-21,18
73365,248,11,989,8,-11,16
73366,249,6,984,9,-7,17
73367,256,6,993,7,-11,18
73368,249,13,995,4,-19,18
73369,251,9,987,2,-25,18
73370,248,8,977,2,-26,17
73371,252,4,989,5,-18,18
73372,251,11,984,8,-9,17
73373,242,10,987,9,-7,18
73374,249,8,994,5,-15,18
73375,250,12,994,2,-28,19
73376,247,8,985,0,-33,19
73377,251,9,983,2,-25,18
73378,249,9,984,7,-9,17
73379,250,9,988,10,-2,16
73380,241,11,990,7,-12,17
73381,250,5,993,4,-21,19
73382,252,12,990,2,-25,18
73383,247,10,986,3,-26,18
73384,249,5,982,5,-18,19
73385,245,12,989,7,-10,18
73386,247,14,991,7,-14,16
73387,249,5,986,4,-23,18
73388,251,12,985,3,-24,19
73389,254,12,976,4,-21,20
73390,246,10,992,5,-17,18
73391,247,9,988,7,-16,17
73392,250,9,990,5,-18,18
73393,250,11,992,2,-23,18
73394,250,7,987,3,-23,18
73395,248,3,988,4,-19,18
73396,249,8,988,5,-16,18
73397,247,5,986,6,-16,18
73398,255,6,992,5,-17,18
73399,251,9,992,4,-18,17
73400,245,11,993,4,-18,18
73401,247,11,986,5,-16,18
73402,252,10,985,4,-17,18
73403,247,8,992,4,-20,18
73404,252,3,978,4,-20,18
73405,248,6,981,5,-18,18
73406,249,10,988,4,-17,18
73407,248,9,987,5,-18,18
73408,245,9,985,4,-19,18
73409,253,11,983,4,-20,19
73410,246,11,990,3,-20,18
73411,253,9,989,4,-18,18
73412,246,11,990,6,-17,16
73413,244,11,981,4,-21,18
73414,252,10,991,2,-23,19
73415,254,8,984,4,-21,18
73416,249,9,985,7,-11,18
73417,248,7,992,7,-9,16
73418,251,10,990,4,-19,18
73419,250,8,994,2,-30,18
73420,252,11,988,1,-31,19
73421,247,6,986,3,-23,20
73422,253,9,985,6,-16,18
73423,256,3,987,7,-11,17
73424,247,8,995,7,-10,17
73425,252,8,989,4,-18,18
73426,247,8,990,2,-25,18
73427,245,8,988,1,-28,19
73428,250,10,982,3,-23,18
73429,247,6,992,7,-14,16
73430,253,9,989,9,-2,16
73431,253,13,997,9,-7,17
73432,247,11,989,3,-23,18
73433,251,10,988,-1,-38,18
73434,251,13,982,-2,-37,19
73435,252,9,983,2,-23,18
73436,244,12,991,7,-11,18
73437,248,11,990,7,-14,17
73438,254,10,988,5,-18,18
73439,254,13,994,4,-18,18
73440,250,7,989,6,-14,16
73441,253,11,992,6,-16,17
73442,243,12,993,3,-23,18
73443,251,10,980,2,-28,20
73444,253,12,988,2,-23,18
73445,254,11,984,7,-12,17
73446,250,4,992,9,-7,18
73447,252,10,986,8,-10,17
73448,245,12,990,4,-18,18
73449,249,7,986,3,-23,19
73450,248,5,984,2,-21,18
73451,252,3,991,4,-20,18
73452,253,7,987,6,-16,18
73453,253,5,992,7,-15,18
73454,250,8,990,6,-17,18
73455,248,4,985,2,-23,18
73456,255,1,980,2,-26,19
73457,256,4,984,3,-24,19
73458,250,7,986,4,-19,18
73459,252,2,983,7,-15,18
73460,250,7,987,4,-16,18
73461,253,7,988,4,-21,19
73462,253,3,992,3,-25,19
73463,254,12,990,3,-23,18
73464,256,16,985,6,-19,18
73465,250,9,991,7,-13,18
73466,251,7,989,7,-13,18
73467,245,6,992,5,-16,19
73468,246,11,987,4,-18,18
73469,247,10,987,4,-20,18
73470,256,9,995,7,-16,19
73471,249,8,980,7,-16,18
73472,249,13,986,6,-16,16
73473,253,10,992,5,-16,17
73474,248,10,990,5,-15,18
73475,247,5,990,7,-14,18
73476,255,11,989,6,-18,18
73477,248,6,990,4,-18,18
73478,253,10,986,5,-16,18
73479,252,6,997,5,-16,18
73480,249,2,990,4,-16,19
73481,248,7,994,4,-15,18
73482,250,7,993,4,-18,19
73483,248,13,985,2,-26,20
73484,250,9,975,0,-27,20
73485,249,6,965,4,-17,18
73486,249,7,989,9,-6,16
73487,246,7,992,9,-5,17
73488,247,15,990,9,-11,18
73489,249,8,997,3,-22,18
73490,245,9,983,2,-29,18
73491,252,9,983,4,-25,18
73492,249,9,982,7,-13,17
73493,244,10,986,9,-4,16
73494,245,13,988,9,-4,16
73495,248,11,996,5,-19,18
73496,247,11,990,0,-35,20
73497,246,10,980,0,-38,20
73498,249,12,982,4,-23,19
73499,250,8,988,9,-9,18
73500,258,17,988,10,-4,16
73501,251,14,990,7,-11,17
73502,246,9,992,3,-23,19
73503,247,13,990,1,-34,20
73504,252,10,981,1,-34,19
73505,250,12,988,3,-24,18
73506,246,5,990,5,-17,18
73507,251,12,987,6,-15,18
73508,255,9,989,6,-16,18
73509,252,6,986,6,-14,18
73510,251,3,989,6,-13,17
73511,248,11,986,6,-13,17
73512,247,10,986,7,-7,18
73513,248,7,991,7,-4,18
73514,249,4,996,7,-6,17
73515,251,11,992,6,-14,18
73516,245,1,993,2,-27,19
73517,248,12,989,2,-29,19
73518,250,7,987,2,-27,20
73519,248,6,982,4,-21,18
# samples=810
# gaps=0
