# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T19:00:55
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
783320,101,-334,-929,-34,13,11
783321,98,-336,-902,51,-58,19
783322,86,-329,-921,75,-51,10
783323,81,-345,-912,90,-43,12
783324,73,-346,-918,86,-26,12
783325,72,-373,-914,26,9,25
783326,81,-346,-901,-26,32,17
783327,69,-354,-910,-22,11,14
783328,83,-349,-922,2,4,14
783329,70,-345,-941,42,2,15
783330,71,-342,-930,98,16,21
783331,88,-345,-911,122,28,38
783332,73,-355,-904,120,10,46
783333,82,-345,-901,182,-30,43
783334,85,-344,-911,157,-18,70
783335,73,-363,-924,140,-18,71
783336,76,-366,-911,165,-25,66
783337,71,-376,-913,116,0,65
783338,67,-373,-897,65,25,43
783339,71,-369,-905,4,53,34
783340,80,-357,-912,-45,65,22
783341,69,-347,-902,-50,39,24
783342,66,-347,-925,-39,25,28
783343,73,-370,-923,-7,34,34
783344,70,-360,-901,11,44,31
783345,78,-361,-893,6,33,30
783346,75,-357,-897,-45,41,34
783347,78,-349,-914,-140,72,46
783348,73,-355,-932,-188,107,55
783349,93,-346,-913,-147,96,58
783350,78,-335,-909,-169,126,75
783351,86,-341,-914,-168,119,100
783352,95,-336,-912,-161,115,142
783353,104,-336,-898,-143,117,188
783354,106,-333,-914,-116,114,228
783355,110,-325,-905,-105,95,270
783356,88,-329,-905,-168,112,323
783357,101,-343,-899,-242,148,357
783358,106,-361,-928,-333,184,392
783359,59,-356,-936,-426,206,415
783360,64,-354,-946,-377,308,398
783361,91,-326,-909,-357,358,370
783362,91,-316,-928,-510,309,361
783363,74,-319,-918,-657,304,373
783364,95,-325,-964,-826,373,391
783365,101,-337,-905,-868,366,388
783366,78,-312,-920,-975,338,378
783367,76,-311,-966,-1030,310,340
783368,72,-330,-923,-791,200,211
783369,97,-316,-889,-614,86,81
783370,83,-266,-918,-637,140,72
783371,97,-297,-907,-831,185,123
783372,90,-262,-957,-1054,130,124
783373,94,-231,-997,-1132,168,114
783374,65,-275,-906,-1067,261,68
783375,104,-242,-975,-1089,296,-33
783376,121,-190,-1013,-961,344,-69
783377,106,-206,-980,-956,453,-30
783378,121,-173,-1056,-907,564,63
783379,137,-115,-1043,-535,616,137
783380,133,-174,-931,-284,612,122
783381,137,-162,-926,-279,641,135
783382,122,-109,-922,-305,646,230
783383,137,-171,-916,-474,622,242
783384,219,-163,-1016,-403,654,345
783385,235,-169,-1058,-14,709,501
783386,232,-197,-1038,410,688,553
783387,165,-216,-959,866,592,518
783388,182,-227,-898,1491,424,434
783389,212,-214,-762,1675,281,464
783390,249,-272,-727,1339,133,568
783391,234,-262,-770,969,-66,693
783392,250,-253,-642,466,-258,853
783393,246,-247,-757,-576,-291,1124
783394,207,-213,-930,-1219,-386,1323
783395,128,-190,-955,-1071,-681,1351
783396,74,-176,-872,-627,-989,1271
783397,87,-228,-835,-139,-1162,1173
783398,103,-256,-803,-24,-1348,1106
783399,103,-221,-853,-164,-1525,1157
783400,59,-183,-898,-483,-1653,1331
783401,-5,-135,-899,-923,-1745,1673
783402,-63,-84,-941,-1284,-1722,2134
783403,-50,-105,-1104,-1458,-1496,2426
783404,-25,-150,-1212,-1313,-1215,2484
783405,-47,-206,-1240,-999,-945,2401
783406,-102,-189,-1149,-702,-629,2330
783407,-114,-182,-1102,-568,-59,2278
783408,-77,-181,-1125,-429,442,2219
783409,-40,-124,-1039,-385,676,2198
783410,-33,-107,-1017,-450,869,2238
783411,-32,-102,-985,-643,994,2302
783412,-22,-98,-967,-882,1068,2319
783413,-40,-67,-965,-1100,1074,2245
783414,-53,-56,-969,-1257,1056,2046
783415,-53,-21,-916,-1435,973,1825
783416,-81,5,-881,-1794,996,1631
783417,-52,20,-961,-2007,980,1392
783418,-30,42,-961,-2134,929,1226
783419,19,51,-878,-2494,882,989
783420,123,85,-966,-2920,844,853
783421,7,166,-945,-3374,896,839
783422,63,202,-1048,-3746,940,930
783423,225,275,-1071,-3923,921,1190
783424,0,318,-1025,-4089,969,1414
783425,-52,318,-1086,-4309,859,1432
783426,-122,405,-1025,-4569,670,1236
783427,-139,469,-1033,-4891,798,764
783428,-160,542,-1124,-4905,1012,165
783429,-152,589,-1181,-4597,1171,-506
783430,-119,642,-1224,-4212,1254,-1111
783431,-137,693,-1191,-3741,1294,-1499
783432,-114,763,-1227,-3482,1481,-1756
783433,-114,786,-1254,-3054,1706,-1810
783434,-185,822,-1281,-2814,1890,-1916
783435,-133,916,-1166,-2433,2315,-2126
783436,-216,1013,-1131,-2533,2992,-2116
783437,-231,942,-1209,-3034,3587,-2130
783438,-185,935,-1261,-3137,3710,-2399
783439,-271,942,-1290,-2697,3479,-2938
783440,-296,890,-1274,-2093,3201,-3867
783441,-185,921,-1207,-1624,2998,-5008
783442,-225,883,-1235,-1107,2803,-5836
783443,-179,849,-1215,-212,2721,-6401
783444,-122,798,-1101,600,2703,-6747
783445,-81,729,-1066,1096,2733,-6862
783446,-61,662,-1059,1611,2821,-6804
783447,-40,601,-977,2222,2871,-6627
783448,-13,558,-909,2700,2758,-6419
783449,14,473,-823,2903,2451,-6191
783450,46,417,-730,2763,1961,-5961
783451,57,393,-713,2460,1338,-5802
783452,81,367,-760,2292,630,-5687
783453,100,362,-739,2394,-80,-5526
783454,105,369,-709,2405,-745,-5362
783455,98,413,-757,2240,-1379,-5223
783456,82,463,-809,2241,-1945,-5139
783457,92,478,-795,2243,-2423,-5192
783458,67,507,-925,2419,-2827,-5171
783459,67,558,-816,2756,-3150,-5129
783460,65,575,-920,2874,-3400,-5073
783461,65,602,-908,3056,-3434,-5062
783462,55,609,-895,3399,-3056,-4866
783463,73,593,-876,3866,-2343,-4570
783464,48,623,-826,4252,-1570,-4203
783465,64,626,-804,4455,-827,-3876
783466,70,589,-765,4558,-218,-3582
783467,37,606,-752,4598,190,-3396
783468,49,625,-724,4588,383,-3327
783469,61,617,-697,4590,387,-3235
783470,67,587,-678,4748,254,-3145
783471,89,576,-671,5006,32,-3084
783472,122,575,-613,5267,-249,-2965
783473,158,565,-597,5520,-581,-2749
783474,151,542,-467,5462,-907,-2414
783475,169,496,-506,5071,-1080,-1930
783476,159,474,-499,4898,-1192,-1431
783477,170,471,-459,4888,-1332,-1024
783478,179,454,-434,4884,-1561,-625
783479,178,408,-398,4845,-1858,-208
783480,188,307,-378,4769,-2152,162
783481,197,334,-297,4683,-2413,546
783482,144,273,-317,4212,-2647,837
783483,164,278,-347,3841,-2877,966
783484,141,237,-299,3458,-3183,840
783485,182,201,-267,2769,-3536,580
783486,200,181,-261,1857,-3794,415
783487,240,182,-283,1032,-3851,537
783488,259,192,-314,426,-3659,996
783489,274,171,-377,35,-3232,1725
783490,270,173,-411,-250,-2670,2583
783491,256,128,-376,-224,-2016,3402
783492,262,112,-323,-420,-1283,4112
783493,217,123,-255,-959,-457,4784
783494,226,139,-277,-2069,487,5296
783495,233,200,-307,-3266,1520,6013
783496,92,-155,-248,-4397,2567,6909
783497,65,-65,-116,-6406,4202,8815
783498,-252,-364,-46,-9663,6480,11718
783499,-3473,4,-3191,-13184,8560,15856
783500,-15988,1903,-8288,-7785,16262,7961
783501,-742,1018,-487,-2262,21565,-466
783502,6,337,-3959,-54,14143,-1389
783503,143,-220,-2921,4454,4220,-1784
783504,568,-588,-1689,4227,-2658,-1860
783505,-371,-406,-556,902,-4518,-1028
783506,-368,342,-1161,-2623,-4262,-966
783507,-647,131,-737,-1142,-3948,-1010
783508,-516,418,-1143,610,-3245,-1159
783509,-159,189,-618,1530,-2322,-1210
783510,-534,111,-427,1580,-1755,-1150
783511,6,282,-618,-90,-1418,-1607
783512,-327,179,-668,-726,-1924,-1524
783513,-484,294,-638,-455,-2296,-2042
783514,-357,353,-742,154,-1622,-3073
783515,-733,146,-538,1311,-833,-3106
783516,-794,-192,-500,999,105,-2660
783517,-593,-370,-823,-114,1045,-2149
783518,-558,-428,-1032,44,1052,-1358
783519,-390,-344,-953,527,414,-545
783520,-382,-101,-880,-2,84,-52
783521,-477,28,-863,-294,-405,130
783522,-578,-3,-890,-245,-634,133
783523,-568,10,-788,-42,-359,84
783524,-542,85,-841,44,-51,25
783525,-435,8,-843,202,98,-59
783526,-432,1,-828,176,155,-102
783527,-467,26,-908,91,42,-119
783528,-433,34,-918,-88,-55,-193
783529,-409,202,-902,-403,-37,-375
783530,-318,146,-855,-563,-45,-774
783531,-497,139,-925,-612,-44,-1130
783532,-682,-22,-935,-159,-322,-1284
783533,-650,-77,-1076,25,-375,-1114
783534,-406,-8,-953,35,-359,-1016
783535,-323,102,-801,-143,-459,-1098
783536,-375,26,-806,-477,-700,-1264
783537,-351,139,-854,-786,-773,-1540
783538,-780,15,-978,-504,-1110,-1751
783539,-635,72,-930,-417,-970,-1696
783540,-338,55,-974,-442,-584,-1759
783541,-731,59,-883,221,-1167,-2125
783542,-942,17,-895,328,-1570,-2369
783543,-771,136,-977,-48,-1645,-2667
783544,-622,213,-1032,81,-1424,-3363
783545,-952,62,-1054,1472,-2065,-3828
783546,-971,-83,-898,1971,-1863,-4049
783547,-497,41,-778,1722,-1679,-4287
783548,-430,-70,-723,1653,-1863,-4551
783549,-470,-137,-736,1582,-1978,-4671
783550,-471,-196,-794,1661,-1759,-4579
783551,-254,-238,-639,1980,-1377,-4354
783552,-299,-442,-641,1920,-889,-3895
783553,-404,-539,-456,1969,-746,-3576
783554,-379,-669,-319,1477,-903,-3073
783555,-277,-701,-323,774,-928,-2342
783556,-54,-940,-464,375,-721,-1484
783557,-283,-513,-302,-83,-402,-513
783558,-414,-506,-518,-781,-665,-11
783559,-620,-430,-718,-949,-655,195
783560,-780,-415,-687,-763,-345,189
783561,-727,-396,-717,-632,-63,58
783562,-589,-354,-783,-387,163,-64
783563,-546,-374,-812,29,309,-138
783564,-561,-421,-789,398,366,-157
783565,-538,-434,-766,585,326,-123
783566,-515,-462,-738,659,236,-42
783567,-532,-452,-665,606,136,55
783568,-513,-461,-627,597,116,144
783569,-574,-477,-619,380,72,228
783570,-498,-456,-747,443,180,361
783571,-547,-376,-614,480,228,399
783572,-625,-408,-667,205,15,349
783573,-628,-413,-734,112,-42,283
783574,-560,-461,-751,352,126,254
783575,-519,-475,-704,655,317,307
783576,-585,-427,-643,623,289,339
783577,-559,-419,-652,431,158,360
783578,-588,-411,-658,205,-12,329
783579,-600,-416,-640,88,-67,284
783580,-616,-396,-641,25,-23,239
783581,-590,-468,-650,-56,33,168
783582,-589,-405,-544,55,256,158
783583,-535,-373,-727,-214,182,116
783584,-570,-450,-652,-302,254,88
783585,-565,-450,-751,-385,212,102
783586,-551,-420,-813,-274,121,134
783587,-611,-421,-813,-24,58,126
783588,-593,-406,-735,186,59,101
783589,-548,-440,-669,140,-14,80
783590,-543,-442,-645,86,-60,56
783591,-630,-436,-693,40,-63,97
783592,-566,-402,-698,198,70,79
783593,-588,-411,-676,198,99,30
783594,-551,-432,-669,100,51,-2
783595,-574,-428,-693,25,29,2
783596,-586,-428,-745,72,46,11
783597,-569,-433,-774,261,139,21
783598,-535,-450,-749,515,266,50
783599,-539,-454,-724,681,305,116
783600,-574,-468,-687,779,281,163
783601,-561,-424,-676,594,173,168
783602,-588,-436,-648,555,183,157
783603,-609,-434,-570,375,159,93
783604,-578,-435,-544,-30,68,54
783605,-550,-406,-640,-300,28,25
783606,-593,-445,-683,-229,103,-16
783607,-611,-455,-664,-189,281,-82
783608,-627,-463,-847,-70,354,-102
783609,-578,-426,-608,116,431,-67
783610,-471,-475,-642,-242,230,-86
783611,-483,-387,-746,-289,102,-38
783612,-547,-438,-760,-25,134,-42
783613,-590,-490,-714,45,119,-33
783614,-538,-455,-743,16,44,0
783615,-520,-444,-723,39,-3,28
783616,-524,-438,-701,74,-42,56
783617,-539,-442,-677,39,-96,79
783618,-559,-439,-675,-25,-119,86
783619,-578,-421,-688,-46,-98,72
783620,-583,-417,-709,18,-11,31
783621,-582,-439,-693,102,86,-23
783622,-536,-435,-690,112,123,-54
783623,-527,-455,-703,100,106,-46
783624,-530,-453,-723,116,77,-18
783625,-545,-448,-711,156,78,12
783626,-551,-440,-700,177,67,16
783627,-559,-455,-695,158,46,0
783628,-551,-443,-691,144,46,-1
783629,-541,-452,-697,146,53,0
783630,-537,-450,-680,154,81,8
783631,-543,-450,-676,109,78,16
783632,-541,-445,-673,46,61,10
783633,-548,-453,-689,-4,46,3
783634,-545,-438,-698,-11,56,7
783635,-600,-481,-729,146,180,32
783636,-433,-365,-738,175,227,-57
783637,-562,-484,-681,247,175,-41
783638,-538,-518,-678,171,156,37
783639,-503,-431,-673,-15,98,56
783640,-509,-435,-691,-65,49,53
783641,-558,-442,-742,-18,17,49
783642,-576,-478,-723,32,22,34
783643,-542,-455,-716,3,-2,26
783644,-507,-446,-707,21,-9,19
783645,-520,-461,-687,33,-21,32
783646,-536,-463,-689,-10,-60,53
783647,-542,-447,-707,-39,-74,63
783648,-550,-456,-713,-9,-49,47
783649,-551,-449,-695,16,-9,33
783650,-531,-451,-698,5,4,17
783651,-528,-452,-701,7,7,13
783652,-535,-454,-708,4,-7,20
783653,-540,-455,-706,0,-20,26
783654,-541,-447,-705,9,-18,25
783655,-536,-449,-684,21,-18,24
783656,-542,-454,-687,21,-14,23
783657,-537,-448,-701,2,-8,17
783658,-545,-451,-699,-11,-4,12
783659,-533,-459,-700,-10,-1,10
783660,-542,-451,-704,-9,2,11
783661,-536,-451,-703,-2,11,4
783662,-538,-453,-707,9,10,7
783663,-540,-461,-704,9,0,12
783664,-532,-453,-703,10,-4,14
783665,-537,-451,-702,18,-7,14
783666,-540,-457,-693,16,-6,18
783667,-534,-453,-694,3,-3,16
783668,-526,-452,-699,-2,-6,16
783669,-535,-453,-706,-4,-13,18
783670,-548,-453,-702,-2,-10,19
783671,-535,-456,-698,6,-4,13
783672,-528,-452,-703,17,0,11
783673,-531,-457,-699,30,2,9
783674,-532,-457,-691,31,1,10
783675,-535,-445,-694,21,6,9
783676,-534,-454,-693,10,15,5
783677,-530,-454,-700,2,20,2
783678,-532,-454,-704,-6,14,6
783679,-588,-425,-426,-249,55,-25
783680,-500,-494,-632,-179,73,-44
783681,-543,-487,-575,-267,39,12
783682,-528,-442,-633,-617,53,35
783683,-513,-417,-693,-760,128,-1
783684,-532,-446,-666,-794,186,-28
783685,-532,-463,-664,-857,214,-7
783686,-464,-426,-747,-929,202,35
783687,-485,-450,-735,-980,112,95
783688,-492,-487,-756,-983,70,205
783689,-443,-487,-771,-940,98,379
783690,-432,-474,-818,-791,129,561
783691,-429,-492,-796,-567,221,778
783692,-475,-455,-756,-280,392,1018
783693,-432,-448,-739,-136,547,1199
783694,-458,-354,-674,-161,588,1313
783695,-534,-349,-627,-212,629,1380
783696,-561,-365,-604,-294,863,1374
783697,-544,-346,-589,-355,1292,1395
783698,-481,-295,-655,-585,1491,1402
783699,-464,-226,-810,-854,1387,1332
783700,-566,-327,-950,-781,1304,1260
783701,-591,-280,-984,-421,1395,1217
783702,-351,-251,-821,-203,1277,1118
783703,-349,-330,-1039,297,1019,1199
783704,-928,818,-2686,646,754,1260
783705,-638,37,-879,3246,5,-733
783706,-726,-1056,-779,3617,-605,-1529
783707,-206,-633,-560,2905,-844,-966
783708,-451,-517,-686,2118,-1377,-539
783709,-439,-450,-816,1526,-1858,-248
783710,-439,-422,-863,1577,-1944,-42
783711,-489,-402,-853,1887,-1925,60
783712,-523,-396,-809,1960,-2140,81
783713,-552,-445,-803,1902,-2515,39
783714,-532,-442,-767,1829,-2885,29
783715,-592,-460,-735,1737,-3254,48
783716,-648,-379,-333,1351,-3787,44
783717,-714,-665,-713,1412,-3801,77
783718,-544,-533,-497,1748,-3323,117
783719,-1145,-464,-479,1267,-3788,97
783720,-487,-419,-718,868,-4417,-131
783721,-1043,-606,-538,896,-4661,-155
783722,-614,-497,-682,1442,-4439,-213
783723,-798,-433,-333,2270,-3986,-261
783724,-1384,-1074,914,2661,-5628,-469
783725,-1094,-874,-881,1946,-8931,-1533
783726,-824,-396,560,3029,-10630,-2959
783727,-1099,-687,-177,2992,-13377,-3454
783728,-989,-406,-134,640,-14891,-2857
783729,-1080,-290,-173,1279,-14227,-1721
783730,-1234,-462,-524,3302,-11037,-319
783731,-530,-711,-68,3577,-8219,1086
783732,-431,-527,338,2021,-7154,-546
783733,-453,-503,238,1398,-5970,-1521
783734,11,-357,828,1114,-4829,-1640
783735,-1110,-882,386,811,-4105,-1416
783736,-404,-650,886,784,-4153,-1673
783737,-863,-549,516,610,-4934,-1901
783738,-1547,-528,0,212,-5835,-932
783739,-734,-381,555,-126,-6935,-1514
783740,-596,-582,484,-562,-7585,-1594
783741,-664,-619,224,-693,-7665,-1815
783742,-233,-463,279,-312,-7046,-1814
783743,-498,-767,190,-229,-5526,-1845
783744,-293,-683,125,214,-4117,-1972
783745,-324,-666,61,532,-2961,-1890
783746,-206,-690,76,670,-2112,-1830
783747,-257,-688,20,686,-1519,-1705
783748,-169,-726,106,969,-996,-1543
783749,-108,-670,145,1496,-429,-1580
783750,-84,-716,-4,1783,494,-1526
783751,112,-565,349,2139,2062,-1508
783752,9,-479,494,3041,3179,-1759
783753,-216,-492,568,3640,3553,-1629
783754,-61,-416,724,3665,3356,-1050
783755,-703,-432,-204,3971,3162,-720
783756,-2693,-834,563,4560,3175,373
783757,-2226,-395,-371,4046,2422,-555
783758,-569,-266,874,3487,1068,-1449
783759,-217,-316,349,3636,501,-1428
783760,30,-709,381,4280,646,-1292
783761,-672,268,650,4775,871,-1306
783762,-175,-693,350,2854,-490,-1305
783763,-33,-547,816,3751,-1001,-1881
783764,107,-298,1012,4715,-1636,-1904
783765,-12,120,487,5281,-1780,-893
783766,-223,235,556,6450,-584,539
783767,-460,76,751,7967,1757,1702
783768,-708,-116,1080,8254,4385,1694
783769,-625,-299,1476,7167,6291,271
783770,-570,-223,2143,4908,6394,-1601
783771,-482,56,2269,2681,4795,-3041
783772,-560,193,2204,1002,2432,-2973
783773,-841,369,1642,-189,709,-1454
783774,-1027,332,1206,-267,504,180
783775,-958,-23,1082,-32,1071,1127
783776,-764,-207,1016,-13,1250,1038
783777,-597,-260,852,-237,1152,464
783778,-580,-385,681,-355,1470,-172
783779,-493,-406,574,-212,2199,-852
783780,-502,-400,493,213,3230,-1570
