# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:47:39
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
69098,252,9,988,4,-18,18
69099,253,10,996,6,-19,18
69100,250,9,991,5,-18,19
69101,255,8,989,5,-18,20
69102,254,11,988,4,-18,19
69103,250,11,984,4,-18,18
69104,253,8,979,4,-20,18
69105,251,5,981,4,-20,17
69106,261,5,991,4,-18,18
69107,258,4,988,5,-18,18
69108,250,3,986,5,-18,17
69109,253,8,989,4,-17,18
69110,253,4,993,4,-16,18
69111,252,5,990,4,-19,18
69112,250,5,993,5,-18,18
69113,250,11,988,5,-16,18
69114,256,10,988,4,-17,18
69115,256,12,983,4,-20,18
69116,250,8,987,5,-19,19
69117,258,9,990,5,-19,18
69118,254,4,986,4,-18,18
69119,254,11,986,4,-18,18
69120,253,7,983,3,-19,17
69121,250,5,991,4,-19,18
69122,244,4,987,3,-18,17
69123,255,7,985,3,-18,17
69124,252,5,986,4,-17,17
69125,248,11,986,4,-18,18
69126,256,10,984,4,-18,18
69127,256,1,988,5,-21,18
69128,251,9,987,4,-20,18
69129,256,6,993,4,-18,17
69130,253,7,990,4,-18,17
69131,251,4,991,4,-20,18
69132,254,4,984,4,-18,16
69133,255,5,982,6,-18,18
69134,252,5,983,4,-18,18
69135,254,6,988,4,-18,19
69136,251,10,987,4,-20,18
69137,251,5,985,4,-20,17
69138,250,8,991,4,-20,18
69139,256,3,989,5,-18,19
69140,256,9,987,5,-18,18
69141,256,5,991,4,-18,18
69142,253,2,986,5,-18,17
69143,254,6,984,4,-18,18
69144,258,10,989,5,-19,18
69145,253,10,988,4,-20,18
69146,250,10,984,5,-18,18
69147,250,16,990,4,-18,18
69148,253,8,983,4,-19,18
69149,248,9,982,4,-19,18
69150,253,10,996,4,-17,18
69151,255,13,982,4,-18,18
69152,253,7,988,4,-18,18
69153,246,13,989,4,-19,18
69154,251,14,986,4,-18,17
69155,250,4,981,5,-19,18
69156,255,2,989,4,-18,18
69157,248,11,985,5,-19,18
69158,254,8,985,5,-19,18
69159,255,13,987,4,-20,18
69160,253,7,983,4,-19,18
69161,250,7,990,5,-18,18
69162,256,7,989,5,-18,18
69163,251,9,988,4,-18,18
69164,254,3,986,5,-19,18
69165,254,6,985,4,-18,18
69166,253,6,989,4,-18,18
69167,255,12,991,5,-18,19
69168,254,7,988,6,-18,18
69169,254,15,988,4,-18,18
69170,251,7,988,4,-18,17
69171,253,9,982,4,-18,16
69172,257,9,982,6,-18,18
69173,251,6,989,6,-18,18
69174,252,6,987,4,-17,17
69175,255,5,981,5,-18,16
69176,252,4,985,4,-18,18
69177,252,5,983,4,-18,17
69178,251,10,987,6,-18,17
69179,256,2,984,6,-18,18
69180,258,3,985,5,-18,17
69181,254,11,990,4,-20,17
69182,252,7,985,4,-19,18
69183,252,6,982,4,-18,17
69184,254,9,986,4,-18,17
69185,248,18,991,5,-18,18
69186,259,9,990,4,-19,19
69187,261,9,987,4,-20,17
69188,258,10,983,4,-18,18
69189,253,5,987,4,-20,18
69190,253,9,985,4,-19,18
69191,253,5,983,5,-18,18
69192,255,11,992,5,-18,18
69193,250,10,989,4,-19,18
69194,253,4,989,5,-17,17
69195,254,4,981,6,-18,17
69196,252,5,989,5,-18,17
69197,257,9,989,4,-18,19
69198,250,2,988,4,-18,19
69199,253,7,984,5,-19,18
69200,255,6,985,6,-18,18
69201,253,6,989,6,-18,18
69202,248,9,980,4,-17,18
69203,252,9,989,5,-18,18
69204,257,8,988,4,-19,18
69205,250,7,988,5,-17,18
69206,256,5,994,6,-18,17
69207,252,7,987,4,-18,18
69208,260,7,985,5,-20,19
69209,253,7,985,4,-18,19
69210,251,11,988,4,-18,18
69211,248,6,990,4,-19,18
69212,254,11,987,4,-18,17
69213,253,8,991,5,-19,18
69214,250,3,992,5,-18,18
69215,254,9,991,5,-19,18
69216,250,7,986,4,-18,18
69217,252,6,985,4,-19,18
69218,248,-1,986,5,-17,18
69219,256,8,985,4,-18,17
69220,254,11,982,6,-18,18
69221,255,6,986,6,-18,18
69222,252,6,988,5,-19,18
69223,251,7,992,6,-18,19
69224,252,4,982,6,-18,18
69225,254,6,982,5,-19,18
69226,252,3,986,4,-18,17
69227,251,8,992,5,-18,18
69228,260,11,988,5,-18,18
69229,253,6,986,6,-18,18
69230,254,11,987,5,-18,17
69231,258,9,988,4,-19,18
69232,252,2,989,5,-18,18
69233,251,11,988,5,-18,18
69234,254,3,987,5,-18,18
69235,256,6,992,6,-18,18
69236,253,1,995,5,-18,18
69237,255,11,990,4,-18,18
69238,255,8,987,4,-18,18
69239,259,4,986,4,-18,18
69240,254,10,990,5,-18,17
69241,256,5,989,5,-18,18
69242,256,6,989,5,-19,18
69243,257,7,983,4,-19,18
69244,250,13,992,4,-20,18
69245,250,11,988,4,-19,18
69246,251,11,987,3,-18,17
69247,249,5,990,3,-18,17
69248,257,7,986,4,-19,18
69249,250,9,990,4,-18,18
69250,249,9,984,4,-19,17
69251,257,5,985,4,-21,18
69252,254,9,993,4,-20,18
69253,257,1,990,4,-19,18
69254,254,9,988,5,-19,18
69255,252,8,986,5,-19,19
69256,252,6,990,4,-20,17
69257,257,6,981,4,-18,18
69258,249,0,985,4,-18,18
69259,249,2,986,4,-18,19
69260,250,2,986,5,-19,18
69261,253,5,981,4,-19,18
69262,248,4,988,3,-18,18
69263,260,6,983,4,-18,17
69264,250,8,988,6,-19,18
69265,254,3,988,6,-18,18
69266,253,11,984,4,-18,17
69267,252,4,994,4,-17,18
69268,250,10,985,5,-18,18
69269,255,6,988,5,-19,18
69270,252,8,988,4,-19,18
69271,251,11,983,4,-18,18
69272,257,5,980,6,-18,18
69273,256,6,983,4,-18,19
69274,254,8,985,3,-18,17
69275,257,4,989,4,-18,17
69276,258,10,988,4,-21,18
69277,257,11,983,5,-21,18
69278,252,6,988,5,-19,18
69279,261,6,983,5,-19,18
69280,250,11,987,5,-18,20
69281,252,-1,982,5,-18,18
69282,244,9,992,5,-18,16
69283,248,7,986,4,-20,18
69284,256,4,985,4,-18,18
69285,253,11,988,5,-18,18
69286,251,9,983,4,-18,17
69287,252,0,984,4,-20,18
69288,252,12,984,4,-18,18
69289,253,7,985,5,-18,18
69290,254,7,987,4,-19,18
69291,249,12,987,4,-19,18
69292,251,9,987,4,-18,18
69293,254,9,986,4,-19,17
69294,250,2,984,4,-19,17
69295,250,13,989,5,-18,18
69296,254,9,984,4,-19,18
69297,250,6,984,4,-21,18
69298,252,0,983,5,-20,19
69299,257,8,996,5,-19,19
69300,252,8,985,6,-20,19
69301,253,9,987,7,-20,18
69302,255,2,989,5,-19,18
69303,249,4,979,4,-19,17
69304,258,7,990,4,-18,18
69305,252,5,988,5,-18,18
69306,252,9,982,4,-19,18
69307,249,4,980,4,-18,18
69308,255,10,986,5,-18,17
69309,253,9,996,6,-18,18
69310,253,7,990,5,-17,17
69311,257,9,984,5,-19,18
69312,257,8,984,5,-19,18
69313,252,4,994,5,-18,17
69314,255,5,982,4,-18,18
69315,257,4,990,4,-18,17
69316,256,9,993,5,-18,18
69317,253,4,989,5,-20,18
69318,257,9,987,4,-19,18
69319,254,4,983,4,-18,17
69320,254,7,992,6,-18,18
69321,253,10,987,4,-19,17
69322,254,6,984,5,-19,17
69323,251,9,988,7,-18,17
69324,251,9,985,4,-18,18
69325,251,1,985,4,-20,18
69326,257,10,988,3,-21,17
69327,255,6,982,5,-21,18
69328,251,11,979,4,-20,18
69329,255,8,988,4,-20,18
69330,252,8,988,4,-20,18
69331,252,7,990,5,-19,18
69332,254,9,992,4,-18,18
69333,253,9,988,4,-17,18
69334,253,9,988,5,-17,18
69335,250,2,994,4,-18,19
69336,247,3,986,4,-17,18
69337,248,10,984,5,-17,19
69338,252,6,987,6,-18,18
69339,253,6,987,5,-18,18
69340,251,7,984,5,-18,18
69341,257,2,980,6,-19,18
69342,251,12,988,6,-17,18
69343,253,12,988,6,-18,18
69344,255,6,988,5,-18,18
69345,252,4,990,6,-18,18
69346,253,6,979,5,-18,19
69347,247,0,989,6,-18,18
69348,247,4,987,5,-20,17
69349,254,5,982,4,-19,17
69350,252,4,991,5,-19,17
69351,253,6,983,4,-18,18
69352,252,3,982,4,-19,18
69353,262,10,985,6,-18,18
69354,250,5,981,4,-18,18
69355,257,9,985,4,-19,18
69356,248,7,984,5,-20,18
69357,253,13,980,5,-20,18
69358,249,12,984,5,-19,18
69359,251,9,991,4,-18,18
69360,256,6,988,4,-19,16
69361,249,11,990,5,-19,18
69362,255,15,988,5,-15,18
69363,251,7,992,6,-17,20
69364,257,8,984,5,-18,18
69365,253,9,985,4,-18,18
69366,256,10,991,3,-19,18
69367,252,9,985,4,-20,18
69368,256,10,985,4,-21,18
69369,253,10,988,5,-18,18
69370,250,-1,986,4,-18,18
69371,250,2,990,4,-19,18
69372,253,12,990,4,-18,17
69373,250,5,982,3,-19,17
69374,250,6,990,4,-18,18
69375,247,10,988,4,-19,18
69376,250,3,975,4,-20,18
69377,256,6,984,5,-17,18
69378,254,1,985,4,-17,19
69379,253,1,989,4,-18,18
69380,248,7,991,5,-18,18
69381,245,8,977,5,-20,18
69382,252,10,992,4,-18,18
69383,249,9,992,5,-18,18
69384,253,11,991,5,-17,18
69385,249,8,989,5,-16,18
69386,252,11,989,4,-17,18
69387,255,18,994,5,-17,17
69388,254,8,991,5,-17,17
69389,254,13,986,6,-17,17
69390,253,4,990,5,-18,18
69391,255,4,987,4,-20,18
69392,255,4,980,4,-20,18
69393,253,8,991,5,-21,18
69394,248,4,996,4,-18,18
69395,255,5,993,4,-18,18
69396,255,6,988,5,-21,18
69397,251,4,985,4,-21,18
69398,258,4,981,4,-20,18
69399,255,7,991,4,-20,19
69400,253,5,992,4,-18,19
69401,255,2,988,4,-18,21
69402,254,10,982,7,-18,24
69403,249,-1,978,7,-21,30
69404,248,8,986,7,-20,26
69405,247,6,983,6,-19,21
69406,257,7,991,5,-18,18
69407,256,10,992,5,-19,20
69408,260,13,987,6,-19,24
69409,261,11,984,7,-20,32
69410,249,10,988,9,-18,40
69411,257,15,987,9,-20,46
69412,256,16,988,8,-22,53
69413,262,17,982,11,-24,65
69414,260,12,988,16,-23,85
69415,253,12,992,15,-28,104
69416,252,8,998,8,-32,116
69417,244,2,999,-10,-43,113
69418,245,-2,1001,-37,-58,95
69419,250,6,992,-58,-68,78
69420,255,7,984,-64,-71,71
69421,252,0,980,-53,-63,67
69422,255,5,967,-35,-48,58
69423,255,-7,975,-11,-31,46
69424,248,-1,982,11,-16,30
69425,261,2,967,32,-1,11
69426,256,2,979,55,15,4
69427,257,9,991,67,22,3
69428,258,5,1006,53,14,7
69429,253,9,1010,29,-3,12
69430,255,2,995,6,-18,16
69431,250,7,981,-4,-25,18
69432,249,1,974,-2,-24,18
69433,259,1,987,5,-18,18
69434,256,6,987,5,-18,18
69435,260,4,991,2,-21,21
69436,257,9,994,-6,-27,28
69437,262,10,985,-11,-32,37
69438,261,15,991,-15,-37,53
69439,269,14,995,-19,-43,73
69440,262,9,989,-30,-50,90
69441,257,0,991,-42,-60,98
69442,252,3,995,-56,-66,97
69443,250,-4,983,-61,-68,93
69444,251,-2,971,-61,-69,78
69445,255,0,987,-45,-56,73
69446,239,-15,966,-27,-41,56
69447,251,-7,952,4,-18,21
69448,258,0,968,46,8,-2
69449,261,7,987,74,27,-5
69450,254,9,1005,64,21,2
69451,257,2,1006,30,-2,11
69452,263,4,996,3,-20,15
69453,253,0,988,-9,-28,20
69454,252,-5,986,-6,-25,21
69455,265,7,991,3,-18,26
69456,270,16,996,3,-22,53
69457,259,2,1008,-16,-38,86
69458,249,-5,990,-42,-57,100
69459,250,-9,977,-51,-63,95
69460,239,-20,976,-46,-60,72
69461,257,-16,958,-26,-43,36
69462,259,-6,963,18,-10,18
69463,255,-2,972,63,20,6
69464,256,1,981,81,34,-1
69465,254,-1,989,81,32,0
69466,258,3,998,72,26,1
69467,260,6,999,58,15,7
69468,255,1,1002,37,1,15
69469,267,14,998,12,-14,25
69470,264,7,987,-2,-29,40
69471,261,8,994,-10,-35,49
69472,257,8,984,-14,-35,56
69473,253,4,986,-14,-37,58
69474,255,3,993,-18,-39,55
69475,260,0,981,-18,-36,46
69476,257,0,983,-19,-37,43
69477,243,-10,973,-14,-32,35
69478,246,-6,957,4,-13,6
69479,206,37,948,44,23,-60
69480,212,81,917,97,84,-190
69481,238,73,896,198,148,-266
69482,276,8,1114,145,254,-205
69483,284,71,1119,-21,-62,-45
69484,322,41,935,-137,-237,130
69485,181,25,781,-93,-77,207
69486,142,40,908,76,11,158
69487,112,-7,867,140,123,19
69488,291,0,1122,7,-3,-123
69489,255,-3,794,-88,-116,-92
69490,278,-6,973,14,-9,-3
69491,309,-41,1082,22,-30,44
69492,245,-11,879,-21,-60,39
69493,241,-27,1084,46,51,1
69494,235,-13,976,-25,-42,-2
69495,254,-9,958,7,-7,6
69496,256,0,1026,-13,-28,-37
69497,268,4,942,-2,-7,-2
69498,248,-18,1023,5,-2,-2
69499,254,-9,960,0,-32,28
69500,252,13,1004,10,-14,21
69501,252,7,970,2,-23,18
69502,250,8,994,4,-19,17
69503,253,0,972,4,-20,18
69504,252,8,995,7,-14,17
69505,254,3,982,4,-21,18
69506,247,11,997,6,-17,18
69507,259,0,985,4,-21,19
69508,256,5,995,4,-20,20
69509,261,7,984,5,-18,23
69510,250,3,987,6,-18,23
69511,252,5,990,6,-16,21
69512,256,11,987,6,-20,25
69513,258,18,989,7,-21,36
69514,257,21,982,11,-21,49
69515,248,28,985,10,-23,60
69516,235,55,950,-1,-10,52
69517,261,16,1011,-14,0,25
69518,253,5,914,0,-40,70
69519,254,0,962,11,-35,88
69520,252,0,962,26,-5,82
69521,256,-21,1010,19,-8,40
69522,249,-2,952,-5,-28,-11
69523,261,-4,993,-2,-9,-65
69524,274,-25,1004,-11,-30,-30
69525,257,-2,976,4,-23,15
69526,247,28,971,7,-15,11
69527,265,25,989,6,-1,-3
69528,254,26,935,2,34,-51
69529,253,45,977,5,73,-125
69530,283,39,992,-35,-7,-197
69531,262,43,936,-52,-69,-221
69532,218,68,851,-40,-17,-228
69533,274,0,1186,-14,36,-270
69534,286,3,1055,-65,-147,-249
69535,249,56,952,-36,-156,-249
69536,233,12,1000,-21,-54,-221
69537,223,52,917,-101,-58,-162
69538,234,26,1148,21,23,-212
69539,223,44,1073,-34,40,-273
69540,257,56,989,-46,28,-274
69541,264,25,1032,-24,59,-250
69542,225,48,808,-74,-28,-203
69543,271,29,853,-161,33,-184
69544,303,22,1173,-121,69,-192
69545,256,-27,1075,-40,26,-249
69546,269,20,853,-91,-81,-259
69547,187,29,734,-105,107,-241
69548,302,-9,1202,-84,24,-264
69549,254,0,964,-69,2,-253
69550,242,-30,1013,-60,-87,-226
69551,206,9,791,-72,-56,-120
69552,306,-135,1323,19,59,-168
69553,325,-25,1228,-67,-123,-168
69554,271,-7,961,-18,-67,-163
69555,315,-139,1391,31,128,-159
69556,244,-20,1177,-22,-103,4
69557,247,-34,892,-11,-24,-29
69558,258,20,1031,-9,-28,2
69559,251,12,1012,20,-2,14
69560,256,-7,924,-2,-25,21
69561,257,14,1018,1,-24,20
69562,251,9,993,11,-12,17
69563,253,1,968,4,-19,18
69564,252,7,991,4,-21,19
69565,252,8,993,5,-18,18
69566,249,9,990,6,-16,17
69567,256,8,986,4,-18,18
69568,253,7,986,4,-21,18
69569,253,9,986,5,-20,17
69570,253,9,990,4,-18,18
69571,253,5,982,4,-19,18
69572,254,4,992,4,-19,18
69573,254,3,984,4,-18,18
69574,253,10,986,5,-18,18
69575,250,11,985,5,-18,18
69576,257,7,984,5,-18,18
69577,258,10,990,4,-18,18
69578,250,8,991,4,-17,17
69579,253,9,989,5,-18,17
69580,251,8,985,4,-19,18
69581,256,4,990,4,-19,17
69582,247,7,989,2,-19,18
69583,251,6,986,4,-17,18
69584,252,5,981,5,-20,18
69585,254,10,988,5,-18,18
69586,251,9,989,5,-18,16
69587,253,8,987,6,-18,16
69588,254,12,990,6,-18,17
69589,256,13,986,5,-18,18
69590,248,6,981,4,-20,18
69591,254,14,993,4,-19,18
69592,258,0,981,4,-19,18
69593,246,4,989,4,-18,18
69594,254,6,987,5,-18,17
69595,252,10,979,4,-19,18
69596,253,12,994,5,-18,18
69597,253,14,989,6,-18,19
69598,250,9,987,4,-18,19
69599,256,10,987,5,-18,18
69600,248,3,984,4,-18,18
69601,250,5,988,6,-18,18
69602,254,9,989,5,-17,17
69603,251,3,991,4,-17,18
69604,250,2,990,4,-19,18
69605,256,0,988,4,-19,18
69606,248,11,984,4,-18,18
69607,253,11,984,4,-19,18
69608,256,6,987,4,-18,18
69609,253,6,991,4,-18,18
69610,256,6,982,4,-19,16
69611,255,5,989,4,-19,18
69612,248,9,992,5,-18,17
69613,252,7,985,4,-18,18
69614,245,7,985,4,-17,18
69615,250,3,985,4,-17,17
69616,253,4,982,5,-18,18
69617,250,14,981,4,-17,17
69618,256,13,987,4,-17,17
69619,250,7,986,4,-18,18
69620,258,14,987,4,-18,18
69621,253,13,988,7,-18,17
69622,252,6,991,4,-18,18
69623,251,3,984,4,-18,18
69624,255,7,988,4,-18,19
69625,254,9,985,5,-18,18
69626,251,7,985,4,-18,18
69627,250,9,981,4,-18,18
69628,254,11,999,4,-19,18
69629,253,6,990,5,-18,18
69630,252,8,987,6,-18,19
69631,251,5,983,5,-19,19
69632,256,5,986,4,-18,18
69633,248,7,987,6,-18,18
69634,251,3,983,5,-18,18
69635,256,3,983,5,-18,19
69636,252,7,991,4,-18,18
69637,253,8,988,7,-18,17
69638,263,8,983,5,-18,17
69639,253,4,986,5,-18,18
69640,252,9,991,5,-20,18
69641,253,8,989,4,-20,18
69642,249,14,985,4,-18,18
69643,250,8,985,5,-18,18
69644,251,8,986,5,-19,18
69645,251,7,986,6,-21,18
69646,257,10,983,5,-18,19
69647,248,13,991,6,-17,19
69648,254,12,989,6,-18,18
69649,247,8,986,5,-17,18
69650,256,8,991,5,-17,18
69651,247,4,990,5,-18,18
69652,247,9,995,6,-18,18
69653,251,9,986,4,-20,18
69654,257,8,984,4,-18,18
69655,257,5,993,5,-18,17
69656,255,5,988,5,-19,17
69657,258,3,989,4,-19,19
69658,250,7,992,4,-17,18
69659,257,7,993,6,-17,18
69660,250,6,988,4,-18,18
69661,253,2,988,5,-17,19
69662,250,8,989,4,-18,18
69663,255,7,990,4,-18,18
69664,249,4,985,4,-17,18
69665,251,4,986,4,-18,18
69666,252,3,985,4,-16,18
69667,253,5,978,5,-18,18
69668,255,8,1000,7,-18,17
69669,248,8,990,6,-17,17
69670,255,2,983,2,-18,18
69671,254,9,992,4,-18,17
69672,254,7,988,7,-16,18
69673,254,2,984,4,-19,19
69674,250,9,992,3,-18,18
69675,259,9,994,4,-17,18
69676,253,10,987,4,-18,18
69677,252,9,989,6,-17,18
69678,251,13,980,3,-18,18
69679,252,6,989,4,-18,18
69680,256,1,987,5,-18,18
69681,249,6,984,4,-18,18
69682,246,5,985,4,-18,18
69683,251,13,991,4,-20,18
69684,253,15,983,4,-19,17
69685,250,10,989,4,-18,18
69686,250,7,989,6,-17,18
69687,255,9,983,5,-18,18
69688,255,7,984,4,-18,17
69689,255,3,984,5,-16,18
69690,255,11,987,4,-18,18
69691,247,11,985,5,-18,18
69692,251,5,991,5,-18,18
69693,250,8,989,7,-18,16
69694,249,7,984,4,-19,17
69695,244,2,984,4,-20,18
69696,252,6,991,4,-20,18
69697,248,2,992,4,-19,17
69698,249,7,991,4,-19,18
69699,249,8,988,4,-20,18
69700,253,7,983,4,-19,16
69701,248,9,983,5,-18,16
69702,258,7,984,4,-18,17
69703,252,1,985,5,-18,18
69704,240,4,987,4,-18,18
69705,245,8,989,5,-19,19
69706,255,8,987,4,-18,19
69707,248,7,983,4,-19,18
69708,251,11,995,6,-18,17
69709,257,7,984,5,-18,18
69710,253,12,989,4,-18,18
69711,254,10,982,5,-21,17
69712,248,4,969,0,-26,20
69713,256,17,1016,7,-15,16
69714,252,10,990,10,-9,14
69715,248,8,977,4,-19,18
69716,256,14,999,2,-21,18
69717,245,10,994,4,-19,19
69718,256,2,985,5,-19,18
69719,257,6,985,4,-20,18
69720,248,6,996,4,-19,18
69721,247,4,999,5,-17,17
69722,253,0,985,4,-18,18
69723,249,8,983,2,-19,20
69724,252,8,984,2,-20,18
69725,251,5,991,3,-18,17
69726,251,2,980,4,-18,17
69727,256,10,996,4,-18,17
69728,252,5,989,4,-18,17
69729,252,7,989,4,-20,17
69730,247,4,987,4,-18,18
69731,249,10,987,4,-17,18
69732,252,11,983,5,-18,18
69733,259,8,988,6,-18,19
69734,252,12,995,7,-17,18
69735,252,7,986,7,-18,18
69736,252,8,985,6,-18,17
69737,252,9,985,5,-18,17
69738,249,7,984,5,-18,18
69739,260,4,983,4,-20,18
69740,253,8,995,5,-18,17
69741,253,6,995,6,-18,18
69742,253,8,992,4,-18,18
69743,253,11,987,4,-18,19
69744,253,5,989,6,-18,18
69745,252,10,986,6,-18,18
69746,250,6,987,5,-18,18
69747,255,8,987,5,-18,18
69748,253,5,986,4,-19,19
69749,255,11,994,4,-20,17
69750,253,8,987,4,-18,17
69751,253,3,983,4,-18,17
69752,251,8,981,2,-18,18
69753,254,11,985,4,-19,18
69754,250,6,984,4,-18,18
69755,249,5,985,4,-18,18
69756,255,7,986,5,-18,18
69757,251,7,986,5,-18,18
69758,256,1,988,4,-18,18
69759,262,13,989,4,-19,17
69760,251,12,980,4,-20,18
69761,251,16,989,3,-19,18
69762,253,9,987,3,-21,18
69763,252,7,988,3,-20,18
69764,255,12,990,6,-19,17
69765,259,4,990,4,-18,17
69766,255,6,984,4,-18,16
69767,244,2,987,4,-17,18
69768,251,1,989,5,-18,18
69769,249,0,988,5,-19,18
69770,248,9,988,4,-20,18
69771,256,8,997,5,-18,18
69772,250,1,986,4,-19,18
69773,252,7,983,4,-20,18
69774,255,9,985,5,-18,18
69775,256,8,986,4,-18,18
69776,252,10,983,4,-19,18
69777,256,17,988,6,-19,18
69778,253,6,992,5,-19,17
69779,253,8,988,5,-18,18
69780,253,9,987,6,-17,18
69781,254,13,992,5,-19,19
69782,251,12,990,5,-18,17
69783,251,13,989,5,-18,18
69784,256,7,989,4,-19,18
69785,250,12,995,4,-18,18
69786,256,6,982,4,-18,18
69787,258,11,989,4,-20,18
69788,251,8,991,4,-19,17
69789,253,5,986,4,-19,18
69790,255,5,987,4,-18,19
69791,253,5,986,5,-18,18
69792,250,0,986,4,-20,19
69793,254,8,983,4,-20,18
69794,253,5,992,4,-19,17
69795,246,5,986,3,-18,18
69796,252,8,984,4,-19,18
69797,249,5,982,4,-20,18
69798,251,3,991,5,-18,18
69799,252,8,994,7,-16,18
69800,250,11,992,5,-18,18
69801,257,6,991,5,-19,19
69802,249,12,992,5,-18,18
69803,251,9,982,4,-18,18
69804,247,8,995,5,-17,18
69805,251,5,992,4,-18,16
69806,250,5,985,5,-18,18
69807,254,8,996,5,-18,18
69808,254,8,983,4,-18,18
69809,248,9,992,4,-20,18
69810,260,7,995,4,-18,18
69811,255,1,992,5,-18,18
69812,251,7,988,4,-19,18
69813,252,13,989,4,-18,18
69814,253,3,983,4,-17,18
69815,250,11,989,5,-18,18
69816,250,5,983,4,-18,18
69817,249,10,987,5,-18,19
69818,249,10,983,4,-19,18
69819,252,5,990,4,-18,18
69820,255,13,984,4,-18,19
69821,252,9,980,4,-18,19
69822,249,7,987,5,-17,18
69823,254,8,987,4,-18,19
69824,255,12,982,5,-18,19
69825,251,8,984,5,-17,18
69826,247,2,994,5,-16,18
69827,248,4,987,6,-16,18
69828,252,6,992,6,-15,17
69829,253,12,993,7,-12,17
69830,247,4,991,7,-14,16
69831,249,8,982,5,-20,19
69832,251,6,991,4,-21,19
69833,256,8,994,2,-23,18
69834,253,7,986,3,-24,18
69835,257,4,983,2,-24,18
69836,258,12,982,5,-18,17
69837,254,9,988,4,-19,18
69838,255,7,983,4,-18,19
69839,257,10,985,4,-18,18
69840,253,8,989,5,-18,18
69841,253,4,985,4,-18,19
69842,247,5,986,5,-17,19
69843,251,3,985,4,-18,18
69844,252,0,986,3,-19,18
69845,251,5,989,4,-20,18
69846,255,12,992,4,-19,18
69847,257,6,987,4,-18,18
69848,256,13,984,5,-19,18
69849,252,9,987,4,-21,18
69850,253,6,995,6,-18,18
