# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:49:11
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
88134,257,964,-119,5,-39,13
88135,256,954,-122,6,-39,15
88136,253,962,-119,6,-40,14
88137,251,958,-122,4,-39,13
88138,249,962,-121,4,-39,13
88139,256,963,-126,4,-39,13
88140,250,968,-124,5,-39,12
88141,256,962,-124,6,-37,11
88142,250,955,-122,6,-35,10
88143,249,961,-115,6,-34,10
88144,248,960,-118,7,-31,11
88145,248,963,-128,7,-28,9
88146,245,956,-128,7,-25,11
88147,247,957,-132,7,-23,11
88148,249,956,-124,6,-20,10
88149,252,960,-123,7,-17,11
88150,251,954,-128,7,-15,10
88151,254,960,-130,7,-12,9
88152,255,953,-137,7,-11,10
88153,255,961,-131,9,-12,9
88154,252,957,-131,8,-11,8
88155,260,959,-127,9,-11,10
88156,259,963,-129,11,-11,10
88157,256,959,-134,11,-12,9
88158,256,959,-131,11,-11,9
88159,261,966,-129,12,-13,9
88160,261,964,-131,11,-13,7
88161,257,964,-131,11,-14,9
88162,255,967,-130,11,-13,9
88163,263,961,-132,12,-14,9
88164,262,962,-129,11,-16,9
88165,261,962,-126,11,-16,8
88166,260,960,-136,11,-18,8
88167,259,964,-133,10,-18,9
88168,262,961,-138,10,-18,9
88169,259,961,-133,9,-19,9
88170,259,955,-133,9,-20,9
88171,251,956,-132,9,-21,9
88172,257,953,-131,9,-20,9
88173,255,958,-126,8,-21,9
88174,253,956,-131,8,-20,9
88175,256,960,-129,7,-21,9
88176,256,955,-127,6,-21,11
88177,257,955,-122,5,-21,10
88178,256,951,-129,4,-21,11
88179,255,959,-126,3,-23,12
88180,250,950,-128,2,-23,11
88181,256,956,-128,2,-24,11
88182,256,956,-126,3,-25,11
88183,261,953,-132,2,-26,11
88184,257,955,-123,3,-26,13
88185,253,953,-133,2,-25,13
88186,254,958,-129,2,-25,14
88187,259,958,-128,3,-25,14
88188,260,964,-130,4,-24,14
88189,259,962,-127,3,-24,16
88190,259,956,-138,3,-22,16
88191,254,960,-133,4,-21,17
88192,261,964,-130,4,-20,17
88193,259,960,-133,3,-18,16
88194,258,962,-133,4,-16,16
88195,258,960,-131,4,-16,16
88196,257,956,-135,4,-16,15
88197,259,955,-136,6,-16,14
88198,261,958,-135,4,-18,14
88199,267,957,-130,4,-20,12
88200,264,955,-127,4,-24,12
88201,264,956,-132,4,-27,12
88202,266,961,-127,4,-28,11
88203,261,964,-132,4,-29,12
88204,260,958,-128,5,-30,12
88205,261,965,-126,4,-30,11
88206,256,964,-132,4,-28,9
88207,264,962,-126,3,-28,8
88208,255,962,-125,4,-25,8
88209,251,966,-125,4,-26,7
88210,250,960,-121,4,-24,9
88211,250,962,-119,4,-25,9
88212,248,960,-125,4,-25,9
88213,254,959,-121,4,-25,11
88214,252,957,-123,4,-23,13
88215,252,951,-121,6,-23,16
88216,255,952,-118,6,-20,18
88217,245,953,-125,7,-18,18
88218,253,961,-120,8,-16,18
88219,255,957,-123,9,-14,20
88220,252,964,-131,9,-12,18
88221,253,963,-129,9,-11,19
88222,259,968,-130,9,-9,18
88223,258,970,-136,9,-9,20
88224,258,967,-123,10,-7,21
88225,259,970,-130,9,-5,21
88226,257,963,-131,10,-5,21
88227,260,967,-126,11,-9,21
88228,255,968,-126,11,-11,21
88229,255,965,-128,11,-14,20
88230,252,958,-125,11,-15,20
88231,252,962,-130,11,-17,19
88232,256,956,-128,10,-20,18
88233,244,956,-134,10,-19,18
88234,248,956,-130,10,-18,16
88235,253,957,-128,10,-18,15
88236,251,955,-125,10,-17,14
88237,254,954,-126,10,-18,13
88238,250,960,-130,9,-16,14
88239,250,952,-128,10,-14,13
88240,250,962,-130,11,-16,11
88241,255,955,-128,10,-16,11
88242,257,956,-126,8,-13,11
88243,262,964,-129,8,-14,10
88244,264,961,-129,9,-16,9
88245,256,963,-121,8,-18,9
88246,261,968,-122,7,-21,8
88247,262,963,-124,7,-21,9
88248,258,965,-126,6,-23,9
88249,257,964,-128,6,-25,9
88250,259,965,-131,7,-23,9
88251,263,961,-131,6,-23,8
88252,256,961,-137,7,-22,8
88253,261,959,-132,6,-21,8
88254,257,957,-133,5,-21,7
88255,256,955,-135,6,-21,6
88256,257,959,-132,7,-22,5
88257,255,953,-136,6,-24,4
88258,256,960,-131,5,-25,2
88259,256,955,-128,5,-27,2
88260,266,954,-129,5,-29,4
88261,257,956,-134,4,-29,3
88262,254,951,-133,3,-28,4
88263,255,951,-126,2,-28,2
88264,251,958,-131,2,-29,2
88265,253,953,-126,2,-30,1
88266,253,955,-131,3,-30,2
88267,259,958,-125,2,-30,2
88268,254,961,-128,1,-32,2
88269,257,964,-132,1,-33,2
88270,254,966,-128,0,-31,2
88271,260,965,-128,0,-32,4
88272,257,960,-128,0,-31,5
88273,258,962,-121,2,-29,5
88274,261,969,-129,3,-29,6
88275,257,963,-127,4,-30,7
88276,257,966,-133,4,-29,8
88277,256,962,-133,4,-28,9
88278,256,961,-127,4,-28,11
88279,252,965,-130,6,-26,12
88280,249,958,-129,7,-26,12
88281,251,959,-133,7,-24,12
88282,247,961,-136,7,-23,13
88283,255,958,-127,7,-23,14
88284,253,961,-133,7,-23,14
88285,244,952,-132,7,-21,16
88286,252,956,-124,7,-20,16
88287,244,959,-123,7,-20,16
88288,251,960,-129,7,-19,16
88289,251,961,-126,7,-18,16
88290,249,962,-126,6,-18,14
88291,248,956,-124,7,-18,16
88292,245,961,-123,7,-18,14
88293,247,960,-121,5,-18,14
88294,252,958,-123,6,-18,13
88295,251,966,-121,7,-18,13
88296,252,960,-125,7,-18,13
88297,249,959,-128,7,-18,15
88298,245,960,-127,8,-18,15
88299,247,957,-127,8,-18,14
88300,250,958,-126,8,-15,14
88301,248,957,-133,7,-14,16
88302,253,955,-127,8,-12,16
88303,245,959,-129,8,-11,16
88304,247,955,-130,8,-11,16
88305,249,952,-131,8,-11,16
88306,245,956,-124,8,-12,14
88307,248,956,-129,9,-11,15
88308,252,953,-129,8,-12,15
88309,248,957,-124,7,-13,14
88310,254,953,-131,7,-12,15
88311,260,959,-130,7,-13,14
88312,251,957,-130,7,-13,14
88313,254,960,-135,7,-14,14
88314,253,959,-141,7,-17,13
88315,255,963,-131,4,-19,12
88316,256,960,-133,4,-21,11
88317,264,964,-137,4,-23,11
88318,256,966,-136,4,-25,11
88319,251,963,-142,3,-28,10
88320,251,965,-131,5,-28,11
88321,258,968,-141,4,-28,11
88322,247,973,-132,4,-27,10
88323,251,963,-141,6,-26,9
88324,253,971,-134,7,-25,10
88325,247,964,-131,6,-24,9
88326,253,964,-134,6,-23,10
88327,251,962,-128,6,-22,9
88328,249,964,-130,4,-21,10
88329,250,967,-128,4,-20,10
88330,252,963,-132,3,-20,11
88331,250,958,-123,2,-21,10
88332,253,961,-132,2,-21,10
88333,249,957,-132,0,-23,9
88334,253,955,-126,0,-23,10
88335,254,957,-130,-2,-25,11
88336,248,955,-130,-2,-25,11
88337,245,949,-125,-1,-25,12
88338,245,949,-123,-2,-24,11
88339,245,954,-129,-2,-25,12
88340,250,952,-128,-2,-25,9
88341,250,953,-131,-2,-23,7
88342,242,960,-122,-3,-23,6
88343,248,959,-129,-3,-22,7
88344,248,952,-134,-2,-22,7
88345,251,958,-126,-4,-21,8
88346,250,956,-124,-3,-22,9
88347,257,960,-127,-3,-21,11
88348,251,961,-127,-3,-21,14
88349,254,956,-128,-3,-22,16
88350,252,965,-128,-2,-23,16
88351,250,965,-128,-1,-23,18
88352,253,963,-138,0,-22,18
88353,252,966,-135,0,-22,21
88354,250,969,-130,-1,-20,20
88355,253,969,-136,0,-19,21
88356,253,975,-130,1,-17,21
88357,250,974,-137,0,-16,23
88358,249,963,-139,0,-14,23
88359,253,962,-133,0,-14,24
88360,247,967,-132,0,-15,25
88361,250,956,-131,-1,-16,24
88362,251,967,-135,-2,-20,24
88363,249,960,-135,-1,-23,23
88364,246,958,-128,-3,-25,21
88365,244,959,-128,-4,-28,21
88366,245,959,-127,-3,-30,18
88367,243,957,-132,-4,-32,16
88368,242,960,-128,-4,-32,15
88369,245,960,-133,-4,-32,14
88370,242,957,-122,-4,-29,13
88371,243,958,-124,-4,-30,12
88372,246,959,-130,-4,-29,11
88373,251,966,-128,-4,-29,10
88374,242,967,-122,-4,-28,11
88375,246,963,-124,-3,-25,11
88376,244,970,-135,-4,-24,12
88377,250,962,-125,-2,-23,12
88378,248,975,-134,-2,-21,13
88379,245,968,-131,-1,-21,14
88380,248,963,-124,-2,-21,14
88381,249,966,-126,0,-21,14
88382,250,971,-127,-2,-21,16
88383,248,968,-126,0,-21,17
88384,247,963,-123,-1,-19,17
88385,244,967,-128,0,-19,19
88386,247,965,-123,0,-18,19
88387,245,965,-123,2,-17,21
88388,243,964,-127,2,-16,21
88389,242,965,-120,0,-14,22
88390,243,961,-124,2,-15,23
88391,243,964,-123,2,-15,23
88392,240,964,-124,1,-17,23
88393,248,964,-127,0,-18,23
88394,243,958,-126,0,-18,23
88395,243,964,-120,0,-20,23
88396,241,956,-118,0,-20,23
88397,244,962,-127,0,-21,23
88398,242,962,-125,-1,-19,22
88399,240,958,-122,0,-21,20
88400,242,965,-124,-1,-21,20
88401,238,967,-125,-1,-21,21
88402,243,971,-126,-2,-20,21
88403,248,965,-129,-2,-21,21
88404,252,965,-124,-1,-21,21
88405,251,972,-130,0,-19,23
88406,247,967,-130,0,-18,22
88407,246,970,-130,0,-17,23
88408,250,971,-131,1,-17,23
88409,247,976,-137,2,-16,23
88410,250,972,-129,2,-15,24
88411,252,969,-135,2,-15,23
88412,250,972,-129,2,-16,24
88413,250,969,-133,3,-16,25
88414,246,968,-129,3,-15,25
88415,245,957,-127,2,-14,24
88416,246,963,-122,2,-14,24
88417,251,958,-130,1,-16,23
88418,249,952,-122,2,-15,25
88419,247,959,-126,2,-15,25
88420,253,954,-128,2,-16,24
88421,250,955,-118,2,-17,24
88422,248,956,-121,1,-19,23
88423,247,957,-122,0,-21,22
88424,249,958,-123,0,-23,21
88425,254,954,-119,0,-24,21
88426,245,962,-122,-1,-25,22
88427,250,965,-128,-1,-28,22
88428,247,965,-123,-1,-28,21
88429,249,962,-122,0,-27,19
88430,255,964,-124,0,-25,20
88431,247,965,-120,0,-24,21
88432,251,962,-123,-1,-23,21
88433,242,963,-125,0,-21,23
88434,251,964,-125,0,-20,22
88435,250,961,-126,1,-19,24
88436,251,965,-123,1,-17,23
88437,245,967,-129,0,-16,25
88438,252,965,-129,2,-14,24
88439,251,962,-124,2,-14,24
88440,248,958,-129,4,-12,23
88441,256,958,-126,4,-11,23
88442,260,958,-120,4,-12,24
88443,252,965,-127,4,-14,23
88444,256,963,-125,4,-14,25
88445,254,960,-123,4,-14,25
88446,258,959,-122,4,-16,26
88447,252,967,-124,4,-18,25
88448,262,961,-118,4,-20,25
88449,259,962,-125,2,-22,26
88450,263,958,-125,1,-24,26
88451,258,955,-124,2,-25,27
88452,259,961,-121,2,-26,28
88453,254,965,-119,2,-28,28
88454,258,960,-123,2,-28,27
88455,255,960,-123,3,-29,27
88456,248,956,-124,3,-28,28
88457,250,962,-122,3,-28,29
88458,249,965,-117,4,-28,28
88459,248,961,-123,4,-27,28
88460,249,959,-124,4,-25,28
88461,247,971,-125,4,-23,28
88462,243,961,-131,4,-21,28
88463,244,965,-124,4,-20,28
88464,244,963,-125,5,-20,27
88465,244,969,-123,7,-18,28
88466,246,969,-118,7,-17,26
88467,249,964,-129,7,-16,25
88468,251,969,-127,7,-16,25
88469,253,969,-126,7,-18,25
88470,250,963,-121,6,-18,23
88471,247,965,-127,7,-19,22
88472,248,966,-124,6,-20,22
88473,249,964,-122,5,-21,20
88474,249,968,-123,3,-22,19
88475,243,963,-126,4,-25,21
88476,248,958,-131,4,-26,19
88477,243,958,-126,3,-25,16
88478,246,959,-123,2,-24,16
88479,245,958,-131,2,-23,16
88480,251,961,-122,3,-20,14
88481,249,961,-119,4,-20,13
88482,247,963,-121,4,-20,11
88483,251,969,-126,4,-21,11
88484,255,962,-124,5,-23,11
88485,249,962,-116,4,-24,12
88486,254,967,-113,4,-23,14
88487,252,964,-120,5,-24,16
88488,257,959,-119,4,-24,18
88489,253,959,-121,4,-23,18
88490,255,958,-124,4,-21,21
88491,258,955,-124,6,-20,21
88492,250,965,-123,6,-19,20
88493,256,959,-121,7,-19,20
88494,262,961,-124,6,-17,21
88495,259,960,-126,6,-14,21
88496,262,961,-129,5,-12,23
88497,263,966,-129,7,-11,23
88498,257,958,-133,7,-11,23
88499,260,967,-129,9,-11,23
88500,266,970,-129,9,-14,23
88501,256,964,-122,10,-17,23
88502,258,961,-126,9,-21,23
88503,256,960,-124,10,-24,23
88504,257,963,-130,10,-26,23
88505,259,964,-127,10,-29,22
88506,251,960,-128,9,-30,21
88507,253,962,-122,7,-30,20
88508,256,970,-130,8,-30,18
88509,252,958,-126,7,-29,18
88510,251,957,-126,7,-28,17
88511,255,961,-125,7,-27,17
88512,251,957,-122,5,-27,15
88513,249,962,-126,6,-27,16
88514,256,959,-120,6,-27,17
88515,254,964,-116,5,-27,16
88516,255,954,-117,5,-28,17
88517,252,960,-115,4,-28,16
88518,253,962,-119,4,-29,16
88519,251,960,-121,5,-31,17
88520,258,965,-120,4,-31,18
88521,256,963,-121,4,-32,18
88522,246,964,-122,4,-32,18
88523,251,962,-117,3,-31,19
88524,252,964,-122,3,-29,19
88525,252,960,-120,3,-28,20
88526,244,960,-130,4,-24,19
88527,249,964,-121,4,-23,19
88528,251,964,-127,4,-21,18
88529,254,956,-125,4,-20,18
88530,249,960,-127,4,-19,17
88531,249,957,-121,4,-18,18
88532,247,958,-127,5,-20,18
88533,248,963,-124,4,-19,18
88534,249,963,-130,5,-20,17
88535,244,959,-131,6,-20,16
88536,252,959,-129,4,-21,16
88537,247,963,-130,7,-18,16
88538,250,966,-126,7,-18,15
88539,249,963,-127,7,-18,14
88540,243,968,-124,7,-16,14
88541,250,962,-127,8,-16,14
88542,248,961,-134,7,-14,13
88543,245,966,-126,7,-13,15
88544,253,964,-127,9,-12,15
88545,250,958,-127,8,-11,14
88546,251,963,-124,9,-11,16
88547,253,963,-130,9,-11,15
88548,253,960,-129,9,-14,15
88549,254,958,-124,9,-12,14
88550,254,958,-127,9,-11,16
88551,255,958,-124,9,-11,16
88552,251,962,-125,9,-12,15
88553,253,959,-132,9,-12,15
88554,257,959,-122,9,-11,15
88555,256,962,-129,9,-11,16
88556,259,960,-122,9,-11,16
88557,252,957,-126,8,-12,14
88558,252,958,-129,8,-14,16
88559,251,956,-119,7,-13,16
88560,252,960,-126,7,-13,16
88561,253,955,-123,5,-14,16
88562,254,962,-126,6,-16,14
88563,253,961,-130,6,-16,15
88564,256,960,-125,6,-16,16
88565,255,962,-127,7,-18,16
88566,245,961,-124,6,-19,15
88567,256,961,-129,4,-20,17
88568,252,965,-117,4,-21,17
88569,255,956,-125,4,-19,16
88570,255,957,-123,2,-21,16
88571,254,961,-125,3,-20,16
88572,252,957,-130,3,-21,16
88573,252,957,-123,4,-20,16
88574,255,961,-130,2,-21,16
88575,254,956,-126,2,-19,16
88576,249,961,-123,3,-19,14
88577,253,962,-126,4,-18,15
88578,252,956,-125,4,-17,16
88579,249,956,-126,4,-18,14
88580,248,957,-126,3,-18,16
88581,247,958,-125,3,-17,16
88582,250,960,-132,4,-16,16
88583,255,955,-128,4,-16,16
88584,255,958,-127,4,-16,16
88585,253,963,-129,4,-17,16
88586,249,964,-132,4,-18,16
88587,248,963,-127,4,-18,16
88588,256,963,-128,4,-18,15
88589,252,966,-124,4,-19,16
88590,251,966,-131,4,-18,16
88591,253,966,-128,4,-18,16
88592,253,968,-126,4,-18,15
88593,249,966,-123,5,-18,15
88594,252,966,-121,4,-17,15
88595,251,962,-124,4,-18,15
88596,248,965,-118,4,-18,15
88597,250,962,-124,4,-19,15
88598,250,962,-128,4,-20,14
88599,248,959,-122,4,-19,14
88600,251,959,-127,4,-18,14
88601,244,961,-127,5,-17,15
88602,246,957,-127,4,-17,14
88603,257,958,-125,5,-16,15
88604,251,961,-122,6,-15,13
88605,254,962,-121,7,-13,14
88606,249,960,-127,5,-11,13
88607,251,966,-126,6,-13,14
88608,248,964,-125,7,-13,14
88609,249,963,-133,7,-11,14
88610,249,965,-121,6,-12,14
88611,250,962,-122,4,-14,14
88612,249,958,-126,4,-15,14
88613,253,965,-121,4,-16,14
88614,246,963,-129,4,-19,14
88615,252,963,-126,4,-21,14
88616,246,963,-121,4,-20,15
88617,246,965,-123,4,-19,16
88618,245,963,-127,4,-18,16
88619,254,962,-126,5,-16,16
88620,249,963,-125,7,-12,14
88621,243,964,-121,7,-11,14
88622,240,968,-121,7,-10,13
88623,248,969,-123,8,-11,14
88624,245,971,-121,8,-12,14
88625,248,967,-119,8,-14,14
88626,247,968,-120,9,-15,16
88627,249,963,-115,9,-16,18
88628,252,966,-117,9,-16,18
88629,244,961,-123,9,-17,18
88630,248,963,-122,8,-16,20
88631,238,962,-125,9,-14,22
88632,248,955,-123,8,-12,22
88633,247,961,-129,9,-9,23
88634,248,963,-130,11,-7,23
88635,252,962,-126,11,-4,23
88636,250,953,-133,11,-2,25
88637,254,958,-131,12,0,25
88638,250,955,-122,12,2,26
88639,254,960,-129,12,1,28
88640,255,965,-125,12,-2,26
88641,252,959,-126,12,-7,28
88642,257,960,-123,12,-9,27
88643,254,958,-128,11,-11,27
88644,249,963,-118,10,-16,25
88645,252,960,-130,11,-18,25
88646,251,963,-127,10,-18,25
88647,251,959,-125,10,-19,24
88648,243,963,-127,10,-18,23
88649,243,963,-129,8,-17,24
88650,243,962,-129,9,-16,24
88651,253,963,-127,9,-14,25
88652,255,961,-125,9,-14,25
88653,253,960,-130,9,-13,25
88654,249,966,-129,9,-11,25
88655,248,961,-128,9,-11,25
88656,245,961,-124,7,-12,25
88657,253,955,-130,9,-12,25
88658,252,958,-120,9,-11,25
88659,248,963,-125,9,-14,24
88660,256,955,-122,9,-16,23
88661,254,959,-122,8,-16,23
88662,249,967,-129,6,-16,24
88663,249,962,-125,6,-16,24
88664,256,957,-125,5,-16,23
88665,253,964,-133,5,-15,23
88666,251,967,-128,6,-11,23
88667,258,961,-132,6,-12,23
88668,261,957,-131,7,-11,24
88669,253,963,-134,7,-11,24
88670,254,962,-125,7,-14,25
88671,262,960,-127,8,-15,26
88672,253,963,-127,8,-15,27
88673,260,963,-135,7,-15,26
88674,252,960,-128,7,-16,25
88675,261,957,-126,7,-16,26
88676,255,958,-125,7,-16,25
88677,255,960,-129,8,-14,26
88678,256,965,-126,8,-15,26
88679,255,966,-123,6,-16,26
88680,252,961,-123,6,-15,26
88681,253,956,-127,5,-16,27
88682,251,959,-124,5,-14,27
88683,255,961,-126,6,-14,27
88684,251,962,-127,4,-14,28
88685,251,959,-127,4,-15,28
88686,252,956,-122,4,-15,27
88687,257,964,-128,4,-15,28
88688,258,957,-128,5,-14,28
88689,253,955,-126,4,-14,27
88690,257,956,-121,4,-14,28
88691,253,959,-123,4,-13,28
88692,258,957,-128,4,-12,27
88693,254,956,-129,4,-11,27
88694,250,963,-133,3,-13,27
88695,256,962,-131,4,-13,27
88696,257,961,-132,4,-13,26
88697,254,959,-127,3,-14,26
88698,252,960,-129,2,-11,25
88699,257,961,-130,2,-11,25
88700,251,961,-125,2,-10,25
88701,248,958,-124,2,-10,24
88702,255,961,-125,2,-10,23
88703,259,964,-124,2,-12,22
88704,259,961,-125,1,-14,21
88705,257,960,-129,2,-14,19
88706,260,957,-132,1,-15,19
88707,258,955,-133,1,-16,19
88708,258,953,-128,0,-16,19
88709,260,961,-127,0,-18,18
88710,258,957,-130,0,-18,19
88711,261,964,-125,0,-18,20
88712,262,961,-127,0,-18,21
88713,264,960,-127,0,-18,21
88714,259,958,-124,0,-18,18
88715,255,959,-125,0,-17,20
88716,258,960,-124,0,-18,19
88717,258,958,-121,0,-17,18
88718,254,958,-127,0,-16,20
88719,264,957,-125,-1,-16,20
88720,257,951,-123,0,-16,21
88721,261,961,-129,0,-17,21
88722,262,955,-118,0,-16,19
88723,262,960,-126,0,-18,21
88724,266,955,-122,0,-18,21
88725,256,959,-121,1,-18,20
88726,266,957,-122,0,-17,21
88727,256,961,-125,0,-20,21
88728,261,959,-124,0,-21,19
88729,252,965,-124,0,-22,21
88730,263,967,-126,0,-22,21
88731,264,967,-124,0,-23,19
88732,262,963,-129,0,-26,18
88733,260,962,-130,0,-28,18
88734,261,968,-129,-1,-27,18
88735,260,960,-128,-1,-28,20
88736,254,962,-123,0,-28,21
88737,257,964,-124,0,-25,19
88738,254,964,-122,0,-25,20
88739,255,962,-118,0,-25,23
88740,249,958,-125,0,-25,22
88741,253,959,-124,0,-23,21
88742,253,957,-122,0,-22,21
88743,259,957,-126,0,-22,21
88744,255,962,-119,0,-21,21
88745,255,959,-114,0,-21,22
88746,253,962,-117,1,-21,23
88747,260,955,-117,1,-21,23
88748,255,963,-117,2,-21,23
88749,255,959,-122,0,-21,23
88750,255,955,-123,0,-21,21
88751,250,961,-117,1,-21,22
88752,256,959,-124,1,-21,22
88753,257,959,-122,0,-22,21
88754,252,965,-121,0,-23,20
88755,254,961,-122,0,-25,20
88756,253,961,-123,0,-26,20
88757,247,959,-124,0,-25,21
88758,248,962,-121,0,-25,19
88759,254,964,-119,0,-23,20
88760,252,965,-118,2,-19,21
88761,248,966,-116,3,-17,20
88762,243,967,-121,4,-13,18
88763,248,963,-117,6,-11,18
88764,246,965,-119,6,-11,15
88765,247,970,-115,6,-11,14
88766,251,968,-123,6,-9,14
88767,251,966,-120,5,-13,14
88768,258,958,-118,4,-14,16
88769,263,963,-122,5,-16,16
88770,258,970,-118,4,-16,18
88771,255,956,-117,4,-18,18
88772,253,963,-119,4,-16,18
88773,257,967,-128,5,-15,20
88774,261,956,-120,6,-14,20
88775,256,958,-123,6,-13,21
88776,259,957,-121,7,-10,21
88777,258,960,-127,8,-9,21
88778,258,963,-128,7,-7,20
88779,268,961,-122,8,-7,22
88780,259,960,-128,7,-7,23
88781,257,960,-123,8,-8,23
88782,264,961,-126,9,-9,23
88783,267,959,-123,8,-11,23
88784,258,959,-123,8,-14,22
88785,263,961,-124,9,-16,23
88786,263,956,-126,9,-18,22
88787,256,958,-129,9,-21,21
88788,261,958,-128,9,-22,20
88789,254,966,-125,9,-21,21
88790,252,964,-124,7,-22,19
88791,250,959,-125,7,-23,19
88792,249,956,-125,5,-21,19
88793,252,959,-122,6,-20,19
88794,252,958,-130,7,-18,21
88795,250,964,-124,6,-17,21
88796,253,957,-132,6,-17,22
88797,255,955,-126,6,-16,20
88798,259,960,-128,6,-15,21
88799,257,960,-125,6,-14,20
88800,258,958,-120,6,-15,21
88801,256,963,-126,6,-15,21
88802,256,959,-121,5,-16,20
88803,256,958,-128,4,-18,19
88804,261,958,-126,4,-19,20
88805,260,955,-118,3,-19,21
88806,258,955,-134,2,-21,21
88807,259,961,-131,2,-21,21
88808,254,964,-121,2,-18,22
88809,261,957,-126,3,-18,21
88810,255,958,-131,2,-18,21
88811,260,961,-122,2,-18,21
88812,257,955,-124,3,-20,19
88813,251,958,-121,2,-22,21
88814,254,961,-127,3,-23,18
88815,263,960,-131,2,-25,18
88816,259,956,-121,2,-25,18
88817,263,960,-126,2,-26,18
88818,261,955,-122,2,-25,18
88819,255,960,-124,0,-27,18
88820,252,959,-130,2,-27,16
88821,253,958,-126,1,-26,17
88822,255,964,-125,0,-27,18
88823,254,966,-124,0,-25,18
88824,255,960,-130,0,-22,19
88825,254,961,-124,1,-21,18
88826,255,960,-131,1,-19,18
88827,252,963,-125,0,-20,18
88828,261,962,-120,1,-20,18
88829,256,962,-125,2,-18,20
88830,256,962,-121,2,-16,19
88831,264,961,-122,2,-16,19
88832,255,961,-132,4,-18,20
88833,265,958,-122,4,-18,20
88834,261,961,-121,4,-17,18
88835,266,966,-116,4,-19,17
88836,259,958,-120,3,-20,16
88837,258,958,-126,3,-21,17
88838,259,953,-114,2,-21,17
88839,254,958,-120,2,-21,17
88840,257,964,-121,2,-23,17
88841,261,960,-122,2,-23,18
88842,256,966,-118,2,-25,18
88843,255,958,-127,2,-26,19
88844,260,966,-118,2,-28,18
88845,259,959,-122,2,-28,19
88846,259,961,-123,1,-28,20
