# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T19:01:07
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
785852,-418,17,908,2,-21,18
785853,-423,14,918,2,-28,19
785854,-425,19,925,-6,-42,8
785855,-419,7,923,-10,-37,6
785856,-419,1,925,-6,-16,11
785857,-421,14,925,-7,2,15
785858,-420,18,916,-9,9,16
785859,-419,12,908,-8,2,17
785860,-415,12,908,4,-22,18
785861,-419,11,909,10,-39,21
785862,-415,14,921,5,-45,16
785863,-417,19,923,0,-37,12
785864,-417,15,926,0,-24,13
785865,-420,8,926,3,-12,17
785866,-419,7,917,3,-4,20
785867,-420,12,918,3,-8,18
785868,-418,16,915,0,-16,18
785869,-418,11,923,1,-25,16
785870,-420,12,917,-1,-23,16
785871,-419,9,919,-3,-16,15
785872,-425,13,928,-2,-5,14
785873,-418,16,922,-2,0,16
785874,-424,10,913,0,-6,20
785875,-413,10,902,4,-23,19
785876,-415,15,903,7,-38,21
785877,-418,17,912,9,-59,19
785878,-412,12,920,9,-64,13
785879,-411,9,929,2,-40,13
785880,-418,14,926,2,-9,14
785881,-423,16,931,-1,14,17
785882,-428,9,914,1,12,17
785883,-421,8,900,6,-6,21
785884,-419,13,904,11,-28,25
785885,-422,18,917,9,-43,18
785886,-420,12,925,-2,-42,12
785887,-411,8,923,-7,-32,5
785888,-420,7,920,-11,-12,7
785889,-423,4,925,-7,3,13
785890,-426,17,923,-2,9,18
785891,-419,13,915,1,0,21
785892,-418,11,914,4,-13,19
785893,-422,13,917,2,-19,18
785894,-415,16,909,2,-19,16
785895,-420,16,912,-1,-20,12
785896,-419,17,919,-1,-28,11
785897,-424,13,920,4,-35,15
785898,-422,17,928,5,-30,18
785899,-417,11,924,3,-18,18
785900,-421,11,913,-2,-9,14
785901,-418,12,914,-2,-11,16
785902,-415,6,913,2,-16,16
785903,-418,14,916,4,-16,20
785904,-419,14,920,7,-21,18
785905,-423,8,915,4,-30,16
785906,-419,11,919,3,-35,14
785907,-420,12,912,4,-30,18
785908,-419,11,923,9,-23,22
785909,-421,8,918,6,-18,19
785910,-422,9,916,0,-14,15
785911,-417,5,913,0,-10,15
785912,-416,9,920,2,-10,18
785913,-424,14,913,5,-19,18
785914,-423,8,916,4,-31,14
785915,-421,13,920,6,-36,16
785916,-413,9,926,9,-35,20
785917,-421,11,927,4,-25,17
785918,-428,6,932,-4,-15,13
785919,-406,46,903,-30,-23,-11
785920,-424,-18,930,-14,-2,13
785921,-403,12,894,-2,-9,15
785922,-425,10,920,7,-18,19
785923,-422,13,924,9,-38,22
785924,-415,15,922,-2,-59,8
785925,-419,0,922,-9,-49,10
785926,-417,10,922,-3,-23,15
785927,-422,10,927,-2,-4,14
785928,-421,10,915,-2,3,15
785929,-419,5,914,0,0,18
785930,-417,11,914,11,-11,23
785931,-423,9,919,14,-21,23
785932,-420,11,923,5,-30,17
785933,-418,22,914,-7,-31,9
785934,-413,6,916,-3,-26,9
785935,-411,8,913,2,-13,17
785936,-424,15,917,7,-8,21
785937,-423,18,921,0,-12,15
785938,-419,14,910,-7,-21,8
785939,-412,5,911,-3,-24,11
785940,-418,6,919,6,-21,21
785941,-424,10,921,9,-23,22
785942,-418,12,923,4,-21,19
785943,-414,0,916,5,-15,20
785944,-421,9,907,8,-8,22
785945,-413,12,914,11,-7,23
785946,-426,13,916,6,-15,18
785947,-416,6,910,4,-26,14
785948,-420,6,920,4,-33,14
785949,-421,13,920,5,-34,16
785950,-419,15,922,1,-30,12
785951,-416,12,926,-5,-23,11
785952,-419,11,922,-11,-15,9
785953,-421,4,918,-13,-8,11
785954,-421,4,916,-7,-10,14
785955,-421,17,919,-2,-18,14
785956,-421,11,914,-7,-28,14
785957,-413,12,915,-7,-38,11
785958,-424,10,918,-12,-35,9
785959,-416,12,921,-16,-27,8
785960,-416,11,924,-19,-19,5
785961,-413,5,918,-18,-19,7
785962,-423,18,920,-14,-17,9
785963,-418,11,918,-18,-23,7
785964,-419,8,920,-14,-30,6
785965,-414,4,919,-11,-28,7
785966,-424,10,914,-9,-25,11
785967,-417,5,921,-6,-28,10
785968,-422,8,919,-10,-25,11
785969,-413,9,913,-11,-21,9
785970,-420,4,919,-7,-16,11
785971,-419,7,915,-9,-14,10
785972,-420,-1,914,-7,-14,12
785973,-417,5,905,1,-15,17
785974,-420,6,918,4,-18,19
785975,-419,10,920,2,-27,16
785976,-415,4,915,0,-28,13
785977,-415,4,917,2,-23,16
785978,-423,9,926,7,-18,21
785979,-419,9,919,4,-16,19
785980,-413,3,919,2,-20,17
785981,-411,5,913,3,-23,15
785982,-417,9,918,4,-18,17
785983,-416,14,918,5,-21,19
785984,-415,5,916,4,-26,16
785985,-418,4,918,3,-28,16
785986,-416,7,921,7,-25,18
785987,-416,7,927,7,-23,19
785988,-417,5,919,2,-19,17
785989,-412,8,919,2,-14,16
785990,-420,5,922,0,-7,18
785991,-424,11,916,0,-10,17
785992,-422,6,923,-1,-18,15
785993,-417,4,918,1,-25,15
785994,-421,2,925,1,-26,16
785995,-417,8,922,2,-24,16
785996,-417,3,927,2,-18,16
785997,-418,6,931,-2,-8,15
785998,-422,7,918,-2,0,14
785999,-418,5,917,-3,0,18
786000,-421,8,913,4,-11,20
786001,-418,7,914,1,-24,16
786002,-424,4,914,0,-36,14
786003,-418,0,919,2,-37,15
786004,-417,0,927,0,-25,16
786005,-420,8,923,-2,-14,15
786006,-414,6,926,-8,-5,14
786007,-422,4,912,-4,-7,15
786008,-414,7,917,-4,-12,15
786009,-417,3,914,0,-20,15
786010,-418,5,920,-1,-27,13
786011,-420,4,914,-1,-33,11
786012,-421,5,918,0,-35,14
786013,-412,5,921,7,-32,16
786014,-420,0,925,7,-23,19
786015,-413,9,924,4,-14,20
786016,-408,7,921,2,-7,18
786017,-415,2,914,2,-3,19
786018,-412,7,916,2,-7,18
786019,-420,7,924,2,-15,16
786020,-411,2,918,3,-24,14
786021,-417,8,918,9,-24,19
786022,-418,4,926,11,-18,22
786023,-415,7,918,7,-15,20
786024,-417,8,921,8,-13,22
786025,-419,6,921,11,-11,23
786026,-421,8,919,9,-10,23
786027,-418,4,917,11,-20,21
786028,-423,7,917,9,-23,18
786029,-411,5,916,4,-22,18
786030,-422,0,925,7,-23,18
786031,-422,3,919,10,-18,21
786032,-418,4,917,10,-14,23
786033,-412,10,919,7,-12,22
786034,-420,12,920,10,-11,24
786035,-421,4,913,9,-20,19
786036,-413,6,916,7,-27,16
786037,-418,5,915,11,-30,18
786038,-419,5,925,16,-26,23
786039,-424,8,924,10,-21,21
786040,-417,6,923,2,-13,18
786041,-416,6,923,-2,-7,14
786042,-422,4,923,-1,0,16
786043,-423,8,910,3,-5,21
786044,-417,2,916,8,-19,21
786045,-419,5,919,9,-30,19
786046,-416,9,911,12,-33,21
786047,-414,15,919,9,-30,21
786048,-420,2,921,10,-24,19
786049,-414,3,916,9,-12,21
786050,-413,6,921,13,-4,23
786051,-424,9,922,11,-7,22
786052,-421,9,925,10,-12,21
786053,-419,8,918,9,-20,20
786054,-418,8,920,10,-23,20
786055,-417,7,919,8,-20,21
786056,-417,10,916,7,-16,20
786057,-420,10,915,0,-14,17
786058,-418,3,920,0,-16,16
786059,-416,8,921,2,-16,18
786060,-421,4,915,4,-13,21
786061,-418,14,918,4,-16,17
786062,-415,3,918,-1,-18,14
786063,-419,2,923,1,-20,14
786064,-415,4,913,4,-18,16
786065,-418,4,916,11,-15,22
786066,-415,7,917,14,-15,23
786067,-415,5,915,9,-15,21
786068,-417,7,917,8,-16,18
786069,-416,5,922,11,-16,21
786070,-417,9,922,14,-16,23
786071,-421,13,932,16,-20,23
786072,-415,13,918,12,-19,21
786073,-417,7,924,11,-14,21
786074,-418,6,927,9,-9,21
786075,-418,12,919,7,-7,20
786076,-418,11,923,4,-9,19
786077,-417,6,914,4,-13,20
786078,-417,3,917,5,-16,21
786079,-418,7,913,5,-18,20
786080,-416,8,917,6,-14,19
786081,-414,8,919,3,-13,18
786082,-416,6,914,3,-16,16
786083,-416,5,916,4,-21,16
786084,-420,6,917,7,-28,18
786085,-416,8,919,10,-32,21
786086,-418,5,922,10,-25,21
786087,-413,6,923,4,-16,18
786088,-422,10,917,-2,-11,14
786089,-422,5,922,-3,-7,14
786090,-417,12,921,0,-9,17
786091,-419,12,916,2,-9,18
786092,-425,10,921,5,-9,18
786093,-423,14,917,2,-13,16
786094,-417,12,914,2,-18,18
786095,-412,11,922,4,-25,19
786096,-417,10,914,5,-28,21
786097,-416,5,927,5,-26,20
786098,-418,8,918,0,-16,18
786099,-412,1,917,-2,-8,17
786100,-415,3,914,-1,-2,16
786101,-416,9,912,2,-1,16
786102,-416,6,918,7,-5,21
786103,-423,2,918,7,-9,23
786104,-418,7,916,9,-11,25
786105,-418,11,911,9,-12,25
786106,-418,11,921,9,-14,22
786107,-416,12,925,6,-7,21
786108,-418,12,915,4,0,20
786109,-424,9,918,5,-4,20
786110,-420,3,917,4,-15,18
786111,-417,9,913,2,-25,16
786112,-418,7,919,7,-30,18
786113,-420,6,920,7,-32,18
786114,-421,6,925,4,-29,16
786115,-416,7,920,2,-21,16
786116,-414,13,918,0,-11,16
786117,-414,7,922,1,-4,18
786118,-421,7,911,1,-2,21
786119,-418,11,917,4,-13,19
786120,-411,10,914,4,-25,16
786121,-416,1,916,7,-33,17
786122,-419,8,922,10,-30,20
786123,-418,9,922,9,-21,19
786124,-419,7,920,5,-9,18
786125,-422,6,914,4,-4,18
786126,-418,4,917,10,-6,20
786127,-422,2,914,14,-11,23
786128,-422,10,923,14,-21,23
786129,-425,11,914,10,-26,21
786130,-422,5,922,10,-24,18
786131,-420,5,919,10,-14,21
786132,-412,10,913,9,-9,20
786133,-420,11,918,7,-9,19
786134,-415,8,920,5,-16,18
786135,-420,8,914,7,-29,18
786136,-412,8,918,9,-30,20
786137,-415,2,915,12,-21,23
786138,-422,4,914,9,-9,23
786139,-416,11,915,6,-7,21
786140,-416,7,915,4,-9,21
786141,-422,10,906,8,-14,21
786142,-419,10,914,12,-24,23
786143,-420,9,920,9,-27,21
786144,-420,14,916,3,-21,17
786145,-422,9,922,0,-11,14
786146,-413,9,915,-2,-4,16
786147,-425,12,914,2,-12,17
786148,-423,8,915,6,-26,19
786149,-418,7,916,9,-35,19
786150,-423,4,916,6,-30,18
786151,-425,12,925,5,-18,18
786152,-423,10,918,1,-4,16
786153,-424,4,916,2,1,18
786154,-417,3,914,3,-2,19
786155,-421,11,913,9,-11,23
786156,-418,13,912,11,-21,23
786157,-417,13,913,5,-28,21
786158,-418,5,915,4,-33,15
786159,-418,8,921,2,-34,14
786160,-422,8,924,5,-25,18
786161,-421,11,922,5,-15,21
786162,-414,14,916,6,-11,19
786163,-423,11,914,1,-14,17
786164,-416,3,915,0,-14,16
786165,-417,12,918,1,-21,14
786166,-420,7,916,1,-28,14
786167,-418,7,920,2,-35,14
786168,-419,6,920,2,-35,14
786169,-420,1,927,4,-23,19
786170,-417,7,922,4,-7,21
786171,-416,14,923,0,4,19
786172,-419,4,914,-2,2,16
786173,-421,8,912,-1,-8,16
786174,-422,11,909,6,-25,19
786175,-415,8,918,11,-36,21
786176,-418,5,925,10,-37,18
786177,-419,11,928,4,-18,18
786178,-422,4,923,2,4,18
786179,-423,9,912,4,12,19
786180,-422,15,916,5,2,21
786181,-420,10,914,10,-13,21
786182,-415,8,911,12,-24,23
786183,-419,9,913,16,-28,23
786184,-420,5,920,13,-25,23
786185,-424,11,921,10,-24,20
786186,-424,8,925,8,-22,18
786187,-419,11,923,11,-21,21
786188,-423,7,914,13,-21,23
786189,-416,9,919,12,-21,23
786190,-426,6,917,8,-18,20
786191,-424,6,916,6,-16,18
786192,-420,6,921,8,-17,19
786193,-420,11,925,7,-22,19
786194,-425,7,925,4,-24,17
786195,-415,4,923,4,-16,18
786196,-417,9,920,8,-6,21
786197,-422,6,918,10,1,23
786198,-418,5,909,14,-5,23
786199,-421,7,915,18,-15,27
786200,-420,9,910,25,-23,28
786201,-411,5,913,27,-28,28
786202,-410,12,919,30,-28,28
786203,-419,10,922,25,-20,27
786204,-419,15,917,25,-11,25
786205,-424,9,926,21,-4,25
786206,-434,15,923,12,-11,21
786207,-429,12,925,14,-21,21
786208,-428,14,925,11,-32,21
786209,-425,13,918,9,-37,18
786210,-418,16,919,5,-27,21
786211,-420,11,917,4,-16,19
786212,-422,15,913,1,-12,17
786213,-420,7,915,-2,-13,13
786214,-426,10,920,-2,-14,12
786215,-421,7,920,-2,-18,14
786216,-422,9,922,-1,-25,14
786217,-416,17,925,-2,-30,11
786218,-419,5,920,-4,-25,14
786219,-417,3,921,-3,-21,16
786220,-421,8,920,-4,-18,14
786221,-420,15,920,-10,-18,11
786222,-422,15,920,-13,-23,4
786223,-421,8,925,-15,-25,5
786224,-425,10,922,-9,-24,9
786225,-422,4,927,-10,-24,11
786226,-420,14,922,-9,-18,11
786227,-416,12,925,-12,-9,11
786228,-413,10,913,-17,-5,8
786229,-416,9,908,-19,-9,5
786230,-420,4,912,-17,-15,7
786231,-425,9,920,-7,-27,11
786232,-421,5,919,-7,-39,11
786233,-421,11,925,-2,-34,16
786234,-417,8,930,-10,-20,14
786235,-418,12,926,-14,-5,8
786236,-422,5,919,-22,6,6
# samples=645
# gaps=1
