# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T19:01:14
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
787749,-424,-55,912,59,-25,51
787750,-419,-46,914,70,-51,60
787751,-414,-48,917,84,-84,62
787752,-409,-54,920,92,-102,62
787753,-406,-42,912,90,-91,67
787754,-420,-45,919,84,-71,67
787755,-404,-42,926,79,-58,60
787756,-410,-37,926,72,-52,49
787757,-406,-44,925,55,-51,43
787758,-409,-48,928,56,-53,42
787759,-406,-40,922,60,-60,43
787760,-404,-45,917,63,-57,49
787761,-406,-34,910,63,-49,52
787762,-406,-48,916,70,-51,53
787763,-420,-51,910,82,-56,72
787764,-411,-40,918,84,-86,81
787765,-390,-27,916,94,-115,77
787766,-400,-28,921,116,-130,70
787767,-407,-38,925,94,-137,56
787768,-399,-46,929,85,-130,51
787769,-397,-37,930,70,-85,52
787770,-410,-33,940,75,-42,60
787771,-407,-40,922,68,-15,67
787772,-411,-33,940,62,-15,75
787773,-381,-14,894,41,-28,56
787774,-413,-36,925,72,-47,40
787775,-396,-29,910,35,-55,33
787776,-400,-28,927,55,-73,31
787777,-400,-30,924,44,-66,37
787778,-413,-31,926,62,-66,42
787779,-405,-30,936,58,-65,44
787780,-397,-26,927,53,-56,43
787781,-398,-28,927,47,-45,39
787782,-403,-31,919,42,-35,36
787783,-403,-22,925,32,-30,32
787784,-405,-23,921,30,-30,30
787785,-406,-28,929,28,-34,25
787786,-412,-25,931,21,-31,25
787787,-401,-29,926,16,-25,25
787788,-405,-25,925,17,-19,26
787789,-402,-31,920,16,-24,25
787790,-399,-35,919,27,-28,30
787791,-404,-40,918,56,-21,50
787792,-411,-30,931,64,-30,65
787793,-389,-9,902,32,-36,61
787794,-416,-27,929,61,-48,48
787795,-395,-25,920,34,-52,35
787796,-403,-29,917,51,-60,40
787797,-387,-31,920,35,-49,41
787798,-422,-29,962,50,-18,57
787799,-411,-43,921,95,-25,88
787800,-409,2,934,93,-44,89
787801,-383,-7,914,51,-44,70
787802,-394,-26,916,65,-50,47
787803,-393,-18,892,14,-22,31
787804,-408,-20,926,41,-17,30
787805,-407,-18,932,35,-34,28
787806,-401,-22,930,42,-56,36
787807,-394,-30,928,48,-55,44
787808,-389,-25,920,49,-27,53
787809,-403,-21,925,57,-2,70
787810,-406,-12,926,86,-20,76
787811,-401,0,924,46,-38,56
787812,-390,-23,918,51,-59,39
787813,-387,-19,917,39,-51,35
787814,-390,-24,928,46,-34,35
787815,-404,-40,935,90,-39,62
787816,-410,-15,926,105,-72,84
787817,-400,-3,932,121,-113,91
787818,-390,-4,922,96,-121,79
787819,-385,-13,923,88,-109,63
787820,-388,-13,934,80,-79,52
787821,-400,-6,940,77,-58,45
787822,-399,-2,946,57,-50,41
787823,-395,-4,935,52,-58,40
787824,-392,-20,926,58,-58,44
787825,-388,-4,924,54,-51,44
787826,-396,-7,939,62,-45,45
787827,-392,-1,933,43,-36,39
787828,-396,-10,925,42,-29,37
787829,-400,-16,937,60,-23,51
787830,-436,-11,931,63,-25,79
787831,-387,15,906,1,-54,53
787832,-396,-13,921,51,-43,49
787833,-391,-12,924,39,-49,39
787834,-394,-6,924,44,-49,42
787835,-384,0,934,21,-46,31
787836,-395,-7,932,21,-44,21
787837,-387,-16,937,13,-41,25
787838,-399,-9,937,35,-45,35
787839,-391,0,933,18,-42,32
787840,-390,-3,935,16,-47,25
787841,-384,1,931,2,-37,23
787842,-387,0,923,1,-27,16
787843,-390,-8,932,4,-27,16
787844,-389,-3,932,9,-32,21
787845,-386,0,935,11,-35,24
787846,-391,0,933,3,-28,17
787847,-397,1,946,-11,-24,7
787848,-391,-5,936,-18,-20,7
787849,-380,-2,942,-18,-8,7
787850,-383,-11,931,-11,0,8
787851,-383,0,920,-8,2,13
787852,-380,-10,920,13,-5,22
787853,-392,2,921,9,-16,23
787854,-391,0,934,13,-44,18
787855,-393,-6,929,1,-62,14
787856,-385,-10,936,3,-57,14
787857,-392,0,942,8,-34,20
787858,-390,0,932,7,-14,19
787859,-386,-5,939,2,-9,18
787860,-390,-7,922,4,-12,19
787861,-387,0,926,11,-14,23
787862,-394,-3,919,14,-20,25
787863,-394,-4,928,13,-35,23
787864,-386,-4,937,11,-49,18
787865,-390,-10,932,11,-48,20
787866,-384,-2,937,13,-34,23
787867,-381,0,938,16,-13,26
787868,-390,2,935,11,2,25
787869,-388,2,930,4,5,20
787870,-386,-6,919,3,-2,16
787871,-387,0,923,10,-17,19
787872,-393,-2,930,16,-31,23
787873,-393,-5,931,14,-42,21
787874,-385,0,935,10,-38,19
787875,-392,-6,930,14,-20,23
787876,-395,0,932,19,-4,29
787877,-391,-1,927,16,-4,28
787878,-391,-2,930,12,-14,23
787879,-396,-5,930,13,-25,23
787880,-392,-4,935,14,-37,23
787881,-389,-6,936,16,-42,24
787882,-391,-6,935,20,-35,27
787883,-381,-2,931,18,-20,28
787884,-390,-1,930,14,-10,25
787885,-389,-4,929,11,-5,22
787886,-393,-5,925,16,-8,25
787887,-400,-7,926,27,-18,32
787888,-395,2,922,30,-35,33
787889,-385,0,934,32,-43,31
787890,-397,-9,943,31,-42,28
787891,-386,0,928,32,-37,30
787892,-393,-4,932,44,-27,42
787893,-387,0,927,58,-18,53
787894,-386,5,931,65,-22,55
787895,-382,3,924,55,-25,46
787896,-387,0,925,51,-25,41
787897,-386,-2,934,56,-22,44
787898,-399,2,937,66,-28,54
787899,-389,2,937,73,-53,60
787900,-398,4,940,67,-77,56
787901,-383,12,926,48,-87,42
787902,-386,9,930,43,-76,40
787903,-384,9,937,39,-64,38
787904,-389,14,948,23,-51,30
787905,-383,7,937,14,-60,5
787906,-390,-1,933,30,-59,30
787907,-382,1,932,47,-77,41
787908,-384,10,941,42,-77,38
787909,-381,11,941,28,-67,24
787910,-384,1,937,19,-56,14
787911,-385,7,930,12,-56,9
787912,-374,19,933,19,-58,21
787913,-382,7,937,25,-56,25
787914,-382,13,941,17,-38,25
787915,-383,8,949,8,-23,21
787916,-383,11,940,0,-4,16
787917,-383,5,935,0,11,18
787918,-384,2,931,7,12,24
787919,-389,12,932,7,-4,24
787920,-387,10,931,0,-26,18
787921,-383,1,934,-3,-33,12
787922,-377,5,939,-1,-26,15
787923,-368,7,920,9,-15,23
787924,-385,11,933,16,-10,27
787925,-386,10,924,15,-26,25
787926,-392,5,934,22,-50,24
787927,-386,5,940,23,-58,30
787928,-375,16,937,18,-54,28
787929,-379,4,937,16,-44,23
787930,-380,6,946,-1,-20,17
787931,-384,17,932,-11,-21,-1
787932,-380,1,927,3,-24,12
787933,-374,6,927,20,-33,25
787934,-377,12,934,19,-37,29
787935,-379,8,935,18,-29,23
787936,-385,0,938,19,-14,21
787937,-394,10,938,19,-11,27
787938,-390,5,933,25,-23,29
787939,-373,11,931,24,-25,30
787940,-378,18,932,25,-22,26
787941,-380,16,940,15,-18,19
787942,-384,6,935,7,-21,18
787943,-380,2,928,14,-27,21
787944,-381,12,933,19,-22,30
787945,-384,19,938,16,-18,25
787946,-382,3,928,4,-18,14
787947,-389,10,935,4,-23,11
787948,-377,10,941,9,-27,21
787949,-385,12,944,7,-20,22
787950,-379,3,927,7,-13,22
787951,-379,6,933,9,-16,23
787952,-379,12,926,4,-24,21
787953,-373,5,929,1,-30,14
787954,-380,11,935,0,-31,11
787955,-380,3,936,4,-37,14
787956,-385,1,941,11,-39,21
787957,-381,10,943,12,-35,24
787958,-379,12,940,10,-30,23
787959,-377,6,945,7,-18,21
787960,-374,8,929,9,0,25
787961,-386,9,932,18,9,28
787962,-387,16,930,12,-9,24
787963,-386,6,935,18,-42,22
787964,-371,8,934,19,-51,25
787965,-379,19,948,13,-35,20
787966,-378,15,955,4,-4,14
787967,-385,12,942,-6,18,14
787968,-380,7,924,6,18,21
787969,-384,14,929,7,2,24
787970,-380,11,922,11,-26,20
787971,-373,14,929,-4,-43,11
787972,-380,8,937,-3,-46,7
787973,-384,5,940,-13,-28,8
787974,-380,11,943,-7,-10,9
787975,-381,7,939,-2,7,16
787976,-378,7,925,1,9,23
787977,-369,11,915,-1,-4,17
787978,-388,12,925,10,-30,18
787979,-380,8,933,7,-61,19
787980,-382,3,940,18,-83,22
787981,-375,11,946,17,-70,28
787982,-375,18,943,13,-44,23
787983,-381,11,945,0,-22,15
787984,-377,8,941,-4,-9,11
787985,-383,12,933,2,-6,16
787986,-381,10,940,8,-7,23
787987,-384,11,928,9,-15,21
787988,-373,9,927,11,-24,21
787989,-378,8,935,12,-34,22
787990,-376,11,937,9,-38,20
787991,-373,1,934,7,-32,18
787992,-381,3,937,9,-20,20
787993,-382,16,941,5,-11,20
787994,-382,12,930,0,-10,14
787995,-368,8,931,4,-12,19
787996,-384,13,938,14,-18,25
787997,-383,11,939,5,-27,18
787998,-374,9,938,3,-32,14
787999,-374,7,937,7,-25,19
788000,-384,2,943,19,-14,23
788001,-388,1,945,39,-11,35
788002,-374,25,938,-3,-23,28
788003,-353,11,905,0,-18,23
788004,-393,-1,935,27,-22,24
788005,-379,23,932,5,-28,31
788006,-390,14,949,2,-49,11
788007,-360,-2,925,-21,-25,6
788008,-386,1,944,8,-7,15
788009,-386,17,941,16,-1,28
788010,-384,7,939,11,-20,25
788011,-362,2,921,15,-30,26
788012,-382,6,930,29,-25,35
788013,-380,24,932,13,-29,25
788014,-384,4,924,13,-39,19
788015,-382,8,930,14,-36,25
788016,-384,15,933,11,-28,24
788017,-376,5,941,0,-9,14
788018,-374,10,941,4,2,9
788019,-387,14,947,10,0,19
788020,-380,12,937,11,-22,26
788021,-373,13,930,9,-33,23
788022,-369,13,935,10,-19,21
788023,-378,12,945,7,-9,18
788024,-383,6,938,0,-17,14
788025,-380,9,929,6,-34,18
788026,-376,13,930,7,-38,23
788027,-376,20,938,4,-37,18
788028,-376,8,937,0,-25,16
788029,-377,12,932,0,-13,16
788030,-377,12,933,0,-6,16
788031,-382,19,931,-2,-12,15
788032,-380,8,930,0,-23,14
788033,-373,9,930,7,-32,19
788034,-376,16,935,11,-37,22
788035,-378,12,942,12,-35,22
788036,-377,9,946,13,-21,24
788037,-382,17,933,11,-9,23
788038,-378,11,935,7,-7,21
788039,-384,10,933,7,-14,20
788040,-383,7,930,8,-21,20
788041,-376,18,938,7,-25,20
788042,-372,8,934,8,-26,21
788043,-373,12,928,14,-25,24
788044,-378,15,935,16,-23,27
788045,-375,14,934,12,-25,23
788046,-374,11,929,11,-23,22
788047,-377,15,940,11,-23,21
788048,-378,13,941,8,-28,18
788049,-376,14,938,9,-30,20
788050,-373,7,937,13,-23,23
788051,-377,19,937,11,-17,21
788052,-377,14,932,5,-12,18
788053,-377,9,928,7,-11,19
788054,-378,12,932,12,-13,22
788055,-374,14,934,11,-23,21
788056,-372,12,935,10,-32,19
788057,-374,12,943,12,-28,21
788058,-379,14,943,9,-18,21
788059,-379,15,934,6,-11,20
788060,-376,13,935,9,-5,21
788061,-382,11,926,15,-7,24
788062,-379,15,929,13,-22,22
788063,-383,14,937,12,-35,21
788064,-377,14,936,7,-34,19
788065,-382,11,938,7,-24,17
788066,-373,13,942,4,-13,17
788067,-382,13,939,4,-11,20
788068,-382,15,934,6,-21,21
788069,-376,11,936,7,-26,22
788070,-374,14,935,6,-22,21
788071,-377,17,935,0,-10,16
788072,-381,14,944,-10,-7,7
788073,-379,12,930,-7,-8,9
788074,-380,6,938,11,-14,21
788075,-387,14,937,18,-27,29
788076,-378,12,933,14,-39,25
788077,-371,19,934,9,-39,21
788078,-382,11,935,9,-28,19
788079,-374,11,943,6,-17,17
788080,-377,23,938,2,-9,17
788081,-381,7,938,2,-11,16
788082,-380,14,935,4,-23,17
788083,-384,10,938,6,-34,19
788084,-374,14,938,4,-36,14
788085,-371,13,936,2,-27,12
788086,-379,15,936,1,-12,13
788087,-381,15,940,0,-8,14
788088,-377,12,931,5,-16,16
788089,-374,9,925,23,-21,25
788090,-385,21,934,18,-25,27
788091,-383,16,936,2,-37,12
788092,-373,11,939,-8,-33,7
788093,-365,12,940,2,-11,15
788094,-381,16,943,7,1,19
788095,-373,11,937,4,0,17
788096,-382,11,931,0,-7,15
788097,-375,13,934,7,-14,17
788098,-369,22,940,5,-21,14
788099,-383,11,944,4,-29,10
788100,-377,11,937,1,-21,10
788101,-381,8,944,0,-5,9
788102,-384,12,937,2,3,9
788103,-380,11,952,-2,3,7
788104,-366,17,932,-11,4,7
788105,-370,7,928,-3,0,4
788106,-364,14,935,17,14,14
788107,-375,14,936,7,15,14
788108,-391,22,934,2,0,15
788109,-367,18,923,-30,-26,-3
788110,-378,10,943,-25,-39,-9
788111,-379,14,938,-28,-22,0
788112,-389,27,956,-70,-19,-18
788113,-377,-1,933,-71,-13,-18
788114,-375,16,919,-95,4,-23
788115,-374,4,937,-60,22,-14
788116,-392,19,940,-94,28,-17
788117,-368,7,930,-92,15,-29
788118,-367,-26,915,-62,30,-9
788119,-386,3,926,-19,34,19
788120,-395,24,940,-6,2,29
788121,-384,13,938,-22,-37,6
788122,-365,-10,926,-32,-25,-4
788123,-373,-2,926,-27,18,2
788124,-392,-7,919,-2,42,25
788125,-401,12,933,23,14,44
788126,-391,21,937,17,-36,37
# samples=1165
# gaps=1
